GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Spokane-Spokane Valley, WA",44060,.20704356,.21736394,.18962635,.19816652,.20753126,.19071846,.18756375,.15861577,.12860717,.13108398,.20882787,.21904722
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Springfield, MA",44140,.30296728,.30949447,.28793809,.25201416,.25301757,.22820072,.1720338,.16459043,.16905537,.19961816,.23233812,.22076721
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Stockton-Lodi, CA",44700,.22946846,.22023703,.16562504,.14930186,.15181561,.1395442,.1270971,.12548065,.10513286,.10911269,.10116911,.11007243
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Syracuse, NY",45060,.28885669,.19463453,.14289621,.26023698,.23891671,.20779543,.20878528,.23647723,.23992147,.18735406,.18613647,.23196912
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.24368563,.25515515,.21150267,.20496207,.20522462,.17293125,.15906584,.16894364,.15151875,.13983922,.14812475,.1627811
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Toledo, OH",45780,.219956,.31382278,.24595155,.17023773,.18245666,.17976606,.16573824,.1334382,.17909433,.21605228,.18268007,.11511607
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Tucson, AZ",46060,.1912308,.21869627,.2024526,.18472916,.18172543,.16850491,.13655096,.13089715,.14764562,.15864393,.13412552,.09836233
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Tulsa, OK",46140,.29797822,.3011041,.18519206,.2390614,.30704823,.24944896,.19537464,.16746777,.17282231,.20881014,.18680245,.18420465
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Urban Honolulu, HI",46520,.16916852,.16925777,.15977938,.13196775,.13520768,.14191447,.17103098,.20155457,.19957508,.17391779,.16496837,.16027646
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.12665056,.12546571,.15754741,.19135587,.19979024,.16361438,.15967172,.15230891,.16739896,.21855095,.1589216,.12398237
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.23691635,.25945088,.25211486,.23750372,.22285256,.1909792,.18262127,.18270868,.18311709,.16554427,.15154792,.15312266
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Wichita, KS",48620,.21497197,.22122671,.18141903,.18549393,.17445832,.12244607,.10503121,.10854146,.09869121,.10242579,.09434069,.06622859
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Winston-Salem, NC",49180,.25169095,.35472056,.28958684,.26208887,.27433321,.17489377,.13041596,.12726095,.13230292,.14575417,.11001828,.0780411
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Worcester, MA-CT",49340,.21740451,.28871459,.31040722,.25242382,.2173779,.1957867,.15020956,.15551491,.16232069,.15554884,.18191354,.17473267
"Parent_Years_US","prtUS5to9yrs","At least one parent in US 5-9 years, none less than 5",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,.18313801,-97,-97,-97,-97,-97,-97,-97,-97
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Akron, OH",10420,.3917647,.32537553,.31275883,.42199898,.49922147,.39919683,.30405599,.25353152,.2470403,.21868531,.19949025,.29053178
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Albany-Schenectady-Troy, NY",10580,.32645634,.37938744,.36067581,.37290916,.36350819,.30239347,.3141692,.2951948,.29672733,.38873121,.4181456,.37450457
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Albuquerque, NM",10740,.37274313,.31075004,.30196592,.39409825,.35595471,.36421442,.44510219,.4750995,.50687617,.517304,.46502182,.40159908
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.3729018,.36580592,.39882502,.4446995,.4025194,.35631257,.36228961,.43090892,.38558304,.39016595,.43712452,.3505483
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.341497,.33448464,.36987108,.40264675,.43082282,.47632924,.47712213,.47920483,.48227057,.48116273,.48410329,.4903715
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Augusta-Richmond County, GA-SC",12260,.39843032,.39045447,.3897613,.32229522,.33107412,.36982638,.3604373,.41074669,.42999327,.37726396,.3470501,.38002279
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Austin-Round Rock, TX",12420,.36794487,.36456662,.36628333,.39883527,.42979136,.48049042,.49463025,.44718423,.43508172,.45245597,.4631286,.4493697
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Bakersfield, CA",12540,.42067218,.40640649,.40670827,.38826683,.38703656,.38972026,.39429358,.42629233,.42041633,.4104003,.41897383,.39734152
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Baltimore-Columbia-Towson, MD",12580,.31347817,.29514742,.32080403,.33325851,.34052101,.35153753,.41015464,.45001704,.45394912,.46596298,.44260219,.42581323
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Baton Rouge, LA",12940,.34113428,.38706633,.44062346,.39131612,.3956393,.417216,.33950943,.28821555,.30701715,.44348481,.40730649,.38765168
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Birmingham-Hoover, AL",13820,.29784682,.32646593,.36025456,.3928346,.42365414,.39692414,.35836208,.4281857,.59674573,.59764147,.61105418,.650877
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Boise City, ID",14260,.34623933,.44372517,.40721753,.36863548,.42287207,.37830114,.41495228,.44750085,.39856419,.39560303,.36940074,.35534456
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Boston-Cambridge-Newton, MA-NH",14460,.36278775,.35734338,.36965117,.38773373,.3865571,.39526662,.41148788,.41918182,.40692547,.41577777,.39900455,.37548882
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Bridgeport-Stamford-Norwalk, CT",14860,.35142443,.33377838,.35460344,.37155369,.38555399,.4313885,.43370116,.41770062,.44639343,.47231588,.42609474,.40736878
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.26269847,.27193159,.31485608,.37964708,.3463687,.30199996,.33438221,.32939807,.27779815,.2703546,.29471037,.294058
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Cape Coral-Fort Myers, FL",15980,.35837463,.30242264,.33272347,.37409663,.37008157,.44985491,.50105548,.43222728,.43485644,.46476731,.48243427,.46757156
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Charleston-North Charleston, SC",16700,.22140545,.28183794,.3145175,.28797376,.33966428,.50310892,.52437317,.50942618,.51688117,.40601128,.41931605,.4227764
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.35829148,.37550622,.39727873,.40982869,.46262753,.48806193,.50862217,.54048145,.50700343,.51619005,.51214421,.47525018
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Chattanooga, TN-GA",16860,.30575839,.47066247,.40779266,.33435872,.37828612,.40094393,.36653185,.29750174,.39654216,.50881124,.54206371,.58694416
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.39325833,.40972236,.41568995,.4516376,.46461341,.46656474,.49015832,.48823455,.47556555,.46315637,.46096656,.46182495
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Cincinnati, OH-KY-IN",17140,.33033365,.27430907,.24042042,.3447431,.41678348,.39846492,.41740343,.434598,.40282339,.40419924,.46192348,.44898224
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Cleveland-Elyria, OH",17460,.32075962,.33169433,.38708407,.46648738,.42811179,.36849493,.37860897,.40876511,.43416607,.38810715,.37007022,.41073224
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Colorado Springs, CO",17820,.36853275,.31636643,.26529613,.31969506,.38603812,.45172152,.4848637,.42361096,.44524539,.43889186,.40573117,.43403089
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Columbia, SC",17900,.21682437,.28452155,.35426411,.2959556,.29136848,.32812822,.33421355,.39341179,.51542836,.49757081,.42536268,.48047417
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Columbus, OH",18140,.23145984,.28716585,.34624305,.37546766,.39953855,.40259755,.40793607,.45769432,.43181083,.42198521,.47039637,.48328188
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Dallas-Fort Worth-Arlington, TX",19100,.38682553,.40116128,.41585094,.44130293,.45874843,.47460836,.47728604,.50142103,.50753677,.49053359,.48247868,.45311198
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Dayton, OH",19380,.26998463,.30979836,.36426529,.39109236,.42329237,.43716565,.37025854,.32980713,.29486132,.32932872,.4000639,.41875023
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.43074566,.41677257,.41178828,.46584162,.5221349,.4172515,.38783595,.43984106,.46469188,.46534976,.38379219,.34207222
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Denver-Aurora-Lakewood, CO",19740,.42603755,.4403953,.38927594,.39815164,.45337874,.48539889,.49271852,.47246537,.49054188,.51772511,.49279556,.45003954
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Des Moines-West Des Moines, IA",19780,.31921542,.37182513,.40190884,.37652254,.367461,.31060368,.33310509,.46546733,.47751969,.45240262,.43270952,.40657151
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Detroit-Warren-Dearborn, MI",19820,.354525,.3565599,.38958275,.40179601,.4222613,.43292934,.40281376,.43126717,.43691084,.4318065,.43059093,.39704525
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"El Paso, TX",21340,.37707254,.34826139,.34601039,.35095876,.3321934,.3258276,.33733773,.33229482,.33834723,.34457728,.34490606,.36246869
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Fresno, CA",23420,.43012255,.42557094,.39398828,.4148162,.42358565,.42072421,.39944571,.38912424,.38428974,.40401834,.42751765,.39992702
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Grand Rapids-Wyoming, MI",24340,.3477928,.34931633,.40834883,.46633068,.41718861,.45036155,.50641578,.50389111,.43975452,.44974279,.43462378,.3564243
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Greensboro-High Point, NC",24660,.29976904,.39816657,.44111967,.45815876,.43258554,.47065523,.46366531,.42769527,.47823474,.49477616,.48948106,.52967125
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Greenville-Anderson-Mauldin, SC",24860,.34891859,.36626631,.31319153,.33325905,.43754005,.48234344,.4324939,.41172296,.47149971,.49356663,.50151819,.49727547
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Harrisburg-Carlisle, PA",25420,.38186046,.33036661,.36561096,.31973991,.38979337,.46507961,.36186886,.3806085,.35090023,.38022843,.42417777,.40409046
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Hartford-West Hartford-East Hartford, CT",25540,.36429521,.39160752,.38510758,.38014552,.37619802,.3795906,.407051,.44218293,.42315739,.37695304,.35404816,.32268634
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Houston-The Woodlands-Sugar Land, TX",26420,.40350768,.41320556,.40963024,.41134533,.42753279,.44655231,.44790748,.4535481,.45587927,.44804391,.43048882,.41193378
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Indianapolis-Carmel-Anderson, IN",26900,.2813234,.33492529,.30688101,.3147513,.41562724,.4256188,.41218549,.43522844,.47494078,.49921572,.49052829,.46793643
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Jackson, MS",27140,.30365688,-97,-97,.26853216,.25671315,-97,-97,.32900456,.40582424,.44714099,.54753518,.57662219
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Jacksonville, FL",27260,.39919174,.33820334,.34759521,.34835696,.41167399,.4982616,.4121629,.34890586,.38625902,.39368796,.34164867,.35739651
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Kansas City, MO-KS",28140,.29680538,.29441267,.31538451,.35464284,.36893791,.40240735,.48345903,.47041431,.43948129,.44356066,.46760699,.49169075
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Knoxville, TN",28940,.29270667,.2369972,.3241376,.43219388,.33575138,.24281634,.37844902,.50663561,.42061353,.45852372,.46445611,.38270834
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Lakeland-Winter Haven, FL",29460,.39259055,.39414191,.3540881,.36348376,.40905672,.41801667,.42734972,.44986078,.44982168,.44916499,.42654201,.44416344
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Las Vegas-Henderson-Paradise, NV",29820,.40691143,.39174861,.39497146,.39746127,.40154213,.41251191,.40720865,.39852419,.41093287,.45306563,.47414508,.4766022
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Little Rock-North Little Rock-Conway, AR",30780,.36048624,.39436227,.35090184,.39147431,.40982386,.44553739,.56443024,.55562252,.4871695,.44198352,.44132426,.5279088
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.42902297,.41891938,.41564381,.40269214,.38460243,.37068462,.37335196,.37784255,.37891483,.38236237,.38068494,.383733
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Louisville/Jefferson County, KY-IN",31140,.24302475,.30075428,.29747343,.34061784,.35762191,.32267982,.32268119,.3902542,.47450194,.49481988,.48177734,.43725103
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Madison, WI",31540,.2770822,.3646166,.4047721,.38786909,.35673565,.43455818,.52649879,.51034045,.48080489,.47241724,.47800571,.45191482
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"McAllen-Edinburg-Mission, TX",32580,.34482467,.39019012,.40392935,.4027707,.41300863,.40937212,.430926,.42855752,.41959175,.44815096,.45626974,.42546368
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Memphis, TN-MS-AR",32820,.27374965,.33530745,.36888003,.3918058,.3924489,.43640929,.52342117,.51974332,.44257116,.44292119,.50596637,.49982968
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.34427994,.34789219,.34222934,.35138494,.36999631,.38475564,.39281145,.39945579,.40703571,.41106263,.40365309,.38914016
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Milwaukee-Waukesha-West Allis, WI",33340,.3644816,.30734172,.37321481,.39249873,.38392884,.37253574,.36290553,.41483036,.44163135,.44377741,.43584019,.43502113
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.38329449,.3861728,.38180524,.38018337,.42662624,.48119602,.47141352,.4649469,.46552765,.45146832,.46064597,.45961264
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.30832759,.36064383,.38489336,.39154339,.3963128,.46427172,.49423292,.45163482,.45934296,.44763938,.46280903,.50112736
"Parent_Years_US","prtUS10to19yrs","At least one parent in US 10-19 years, none less than 10",0,"New Haven-Milford, CT",35300,.41515484,.35505182,.31277627,.33479103,.38832614,.40544292,.40794495,.41695291,.42360225,.42482436,.39007041,.36381802
