GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Virginia","VA",.01862849,.0183671,.01878777,.0193296,.02045963,.02145337,.02180527,.02211206,.02248376,.02284739,.02294673,.02352245
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Vermont","VT",.00031256,.00042714,.00047867,.00046718,.00045848,.00045524,.00039441,.00038989,.00044412,.00038538,.00043398,.00048444
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Washington","WA",.02106645,.02178423,.02177945,.02207428,.0232105,.02412792,.02383367,.02433998,.02414923,.02411363,.02495389,.02540639
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Wisconsin","WI",.00625117,.00646815,.00700054,.0072997,.00745028,.00745462,.00721208,.00757491,.0075501,.00759745,.00792015,.00764345
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"West Virginia","WV",.00050009,.00048816,.00047867,.00046718,.00040117,.00051215,.00045076,.00055698,.00055515,.00049549,.00054248,.00053827
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Wyoming","WY",.00037507,.00036612,.000359,.00040878,.00040117,.00045524,.0005071,.00061268,.00061067,.00055054,.00059672,.00064593
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Alaska","AK",.08399303,.08689225,.05552927,.00922777,.01779453,.03100277,.01420441,.03451779,.05920372,.08939999,.09264942,.06701887
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Alabama","AL",.07589061,.0628177,.0458608,.05756259,.07425871,.0718031,.0634478,.0543186,.04976186,.07448892,.07568984,.06894762
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Arkansas","AR",.02059168,.02475084,.02750518,.03080785,.01908582,.02141161,.0167408,.01294833,.01861085,.02109546,.0235186,.02220607
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Arizona","AZ",.02586502,.01810223,.02184913,.0308653,.03105383,.02743591,.02517994,.03087551,.03410128,.03638823,.03984738,.04406153
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"California","CA",.01511521,.01606755,.01672707,.01686071,.01637828,.01757134,.01911245,.01920052,.01857943,.01938384,.01986489,.01914791
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Colorado","CO",.03321001,.03963529,.04451059,.0476234,.05025846,.05209082,.06132,.07055639,.07328403,.07006595,.06604044,.07358132
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Connecticut","CT",.17390716,.18561058,.18376112,.18348558,.17924625,.1672284,.17310925,.18421052,.18047275,.17763293,.18083474,.18782988
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"District of Columbia","DC",.23098724,.23055974,.28788725,.25057358,.17229465,.18257387,.22812818,.25152662,.23130015,.22874868,.18741013,.19977972
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Delaware","DE",.24942276,.22027473,.20207413,.19021167,.17402177,.21360877,.20143865,.14862989,.16713271,.20142473,.19588564,.19867167
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Florida","FL",.21482117,.21104896,.20634459,.20100933,.20323181,.20473787,.20807995,.20849156,.2040682,.20815969,.21441105,.21592055
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Georgia","GA",.16898569,.15872531,.14878413,.1555928,.16624215,.16323508,.16982718,.17244004,.16345499,.16634738,.1616284,.15800661
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Hawaii","HI",.01204312,.01398777,.02517366,.02707269,.01237355,.01501271,.0086025,.00552049,.00701123,.01887142,.01933433,.00765128
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Iowa","IA",.06500828,.07639632,.07890162,.07038391,.07150438,.082791,.09344173,.11217731,.09731676,.09000304,.12184805,.11691035
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Idaho","ID",.02984818,.03741951,.03202996,.03654768,.02941407,.01107115,.00505747,.01523507,.02066185,.02306272,.02177987,.02619124
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Illinois","IL",.03228769,.03670099,.0327555,.03404545,.03443725,.03538673,.03971625,.0441458,.04210935,.04631771,.05165358,.05207461
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Indiana","IN",.07616627,.06635877,.05973585,.05046359,.07153274,.07212192,.06331319,.07557719,.0767285,.07068843,.07371522,.08764912
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Kansas","KS",.03990556,.04871016,.05069279,.04210604,.0472202,.053709,.05290053,.06602812,.09384637,.08310483,.06294494,.05683357
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Kentucky","KY",.08016244,.06980144,.05960866,.05338144,.06995985,.1354609,.17824648,.14795257,.14220639,.1495018,.16637757,.17537482
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Louisiana","LA",.06115374,.04037156,.06119815,.06561401,.05926515,.06475061,.062886,.07757435,.08556791,.06743578,.05352625,.06502206
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Massachusetts","MA",.17741364,.17450623,.16693787,.15410173,.15786675,.16742203,.16706978,.16300851,.16798964,.17225447,.17727676,.17988896
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Maryland","MD",.26076511,.25452223,.25038961,.24688928,.25225517,.25865093,.25218311,.2499595,.25799844,.25342482,.25295615,.25337541
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Maine","ME",.13858965,.12979661,.1315445,.25612807,.38173804,.36487576,.24463975,.17707856,.25308532,.2652677,.26152983,.26159662
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Michigan","MI",.07963542,.0707937,.05230436,.05057567,.04802374,.04992812,.06100084,.06447848,.06209862,.06306069,.06045361,.06872711
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Minnesota","MN",.18504758,.19924802,.20136267,.18497315,.20124689,.24044502,.23110576,.22613135,.24638163,.26462147,.28113091,.3085933
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Missouri","MO",.10540821,.09745243,.09428466,.08595453,.0861479,.08634555,.07902489,.10797901,.14711276,.15017129,.13579741,.13017845
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Mississippi","MS",.10257455,.06975877,.08718969,.06188014,.01864538,.01652892,.04884492,.07282934,.04396022,.04590726,.08368894,.06650709
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Montana","MT",.0081142,.00757576,0,0,0,.06897626,.07116683,0,.00713757,.01487858,.01010892,.01737719
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"North Carolina","NC",.07804134,.07754516,.07541344,.07886051,.08768291,.08242793,.07301196,.0787702,.08719012,.08843384,.08531863,.08451433
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"North Dakota","ND",.11722273,-97,-97,.04904751,.08158052,.1538334,.27701759,.22515602,.22843188,.22746997,.1921415,.24677008
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Nebraska","NE",.0873586,.05155017,.07006916,.10973071,.1282804,.0827354,.09318902,.11614577,.07473344,.09649464,.1095676,.10629439
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Hampshire","NH",.10566051,.12463471,.11328163,.12037335,.13943981,.14001276,.10974037,.07564209,.09772113,.13335238,.12615806,.11556175
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Jersey","NJ",.13963607,.13396488,.12580083,.12332031,.11491631,.11964677,.1266669,.12225167,.11921849,.12360997,.1238325,.12763852
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New Mexico","NM",.00640575,.00947633,.00765191,.01353974,.01701609,.00897278,.00946418,.00777706,.00990652,.02432504,.02127887,.01576394
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Nevada","NV",.02338437,.02754069,.02541719,.03129976,.02894799,.01856128,.01864147,.02218392,.02695675,.04025975,.04404959,.03832018
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"New York","NY",.19771938,.19348606,.19714466,.19365601,.18666592,.18454294,.18746352,.18580587,.18475798,.17949796,.1812558,.18264116
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Ohio","OH",.16207002,.1487087,.16152464,.15235813,.15501145,.16648325,.18679857,.21683688,.20251237,.19039623,.21279731,.20644934
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Oklahoma","OK",.04702881,.05094176,.0384686,.04200319,.05025853,.05377869,.04177215,.03479481,.03203956,.02544792,.02342867,.02361755
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Oregon","OR",.03412441,.02449305,.0150543,.02238027,.03080903,.04206261,.03867791,.02895527,.03206557,.03452986,.03402431,.04568676
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Pennsylvania","PA",.15856636,.16335887,.16151667,.15408367,.15603639,.16176885,.15705727,.172442,.18595748,.18491472,.1998757,.20425572
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Rhode island","RI",.10427216,.10721264,.09913449,.09934022,.11949091,.10006799,.10364924,.11696663,.1054352,.09276003,.11204965,.12303457
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"South Carolina","SC",.10156924,.09370805,.07703077,.07476084,.08007722,.06516403,.05195231,.05922959,.07441869,.08133356,.06985985,.04824569
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"South Dakota","SD",.25601012,.15991007,.02044879,.15324536,.23973449,.2949138,.38450137,.38565695,.29282147,.18362582,.14548159,.21142434
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Tennessee","TN",.10276938,.09671298,.10105173,.09603379,.0915071,.11196052,.10636761,.08944412,.09744012,.10709434,.10546795,.11738051
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Texas","TX",.02960847,.0306312,.03232811,.03447304,.03410922,.03259226,.03363088,.03555124,.03880506,.04629461,.05170453,.05633106
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"United States","US",.08214003,.08123035,.08048838,.08027387,.08077598,.08264106,.08502249,.08678176,.08822057,.09115237,.09412798,.09697892
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Utah","UT",.02669396,.03166445,.03522443,.02762373,.01971751,.02798819,.03412437,.0421016,.03506378,.02840756,.03678535,.03619296
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Virginia","VA",.12097698,.12661204,.13207081,.11803892,.10738487,.12345278,.14036484,.13248567,.13706736,.14386897,.13560399,.14346406
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Vermont","VT",.01488035,0,.01709832,.02915211,.07260326,.07533272,.05272482,.13679047,.21390851,.17008558,.06993654,.04518344
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Washington","WA",.05922371,.05505184,.05106955,.05959462,.05787783,.05760486,.06069418,.06285669,.06312197,.05829224,.06660519,.07225872
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Wisconsin","WI",.03555982,.03937234,.02914247,.03104565,.04210392,.06560548,.05877063,.03091146,.03312398,.05285588,.06883034,.0648817
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"West Virginia","WV",.11218769,.13287915,.08892038,.04859285,.12007216,.12839267,.10848244,.10857199,.15021767,.11528063,.10826255,.19445007
"Country_of_Origin_of_Parents","Africa",84,"Parents from Africa","Africa",1,"Wyoming","WY",.04459722,0,.02422811,.045,.02294098,.02368186,.02001295,.05232663,.06667279,.04037505,.03459091,.04659218
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"Alaska","AK",.33481106,.30606306,.35259843,.33334127,.31511456,.38464502,.44727933,.52683085,.39157188,.27820656,.3558929,.36769328
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"Alabama","AL",.09743381,.11701408,.12246926,.10902569,.0907175,.10153049,.10609119,.10787261,.10808429,.08538224,.08503617,.09907079
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"Arkansas","AR",.07608984,.07183,.05926398,.05941461,.05918922,.05273413,.05660763,.05289518,.06749706,.11619148,.11096586,.09360034
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"Arizona","AZ",.04575812,.04422773,.03994446,.04333443,.05118018,.04968206,.04828526,.04838744,.05144823,.05637125,.05757911,.05497131
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"California","CA",.12869902,.12958811,.13030083,.12853612,.13148552,.13217251,.13274416,.13399145,.13315786,.13521373,.1370838,.13937247
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"Colorado","CO",.06837673,.07229429,.06759119,.06708863,.06215696,.06048016,.06073574,.05940491,.05425486,.05071783,.06410338,.06523981
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"Connecticut","CT",.08220668,.08096272,.08211938,.07822543,.07862156,.08081051,.08727689,.08854099,.08907823,.08462745,.07369197,.07326905
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"District of Columbia","DC",.0900011,.07450887,.06919658,.05915904,.05376146,.06802323,.05702165,.04486671,.06104736,.06040557,.06074583,.06014559
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"Delaware","DE",.06594411,.09412791,.09663414,.08533458,.10033187,.09972745,.06336976,.06820594,.09658673,.07294288,.09075154,.09986196
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"Florida","FL",.03792541,.04069434,.04089379,.03995587,.03826627,.04006286,.040283,.04042679,.03971538,.03936832,.04017799,.04137392
"Country_of_Origin_of_Parents","eAsia",86,"Parents from East Asia & Pacific","East Asia & Pacific",1,"Georgia","GA",.0823779,.07978006,.07228496,.06617068,.06685901,.07831627,.08364215,.07298002,.06975549,.0663717,.06986266,.07109989
