GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Grand Rapids-Wyoming, MI",24340,.49411437,.47148833,.49561322,.53164017,.46539569,.47402981,.53899717,.53786826,.51874495,.44563875
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Greensboro-High Point, NC",24660,.58065975,.54139978,.61894983,.5848313,.53071797,.53352797,.54463845,.54241228,.60128927,.62898636
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Greenville-Anderson-Mauldin, SC",24860,.36389261,.44117764,.52770287,.52520561,.50282788,.48703849,.47831792,.54288143,.63584048,.591048
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Harrisburg-Carlisle, PA",25420,.27993354,.34202161,.2909559,.2742112,.36057189,.31578687,.28270078,.28867301,.32454988,.224003
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Hartford-West Hartford-East Hartford, CT",25540,.1841585,.23441648,.25248739,.25126678,.26676312,.2654933,.25799277,.28826427,.31744605,.24137394
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Houston-The Woodlands-Sugar Land, TX",26420,.56181449,.54659319,.53310657,.52391332,.52512014,.52297753,.52012962,.51934814,.51998669,.50548744
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Indianapolis-Carmel-Anderson, IN",26900,.42648348,.41713098,.44611433,.48252591,.499607,.49519011,.4598121,.5184055,.58056968,.54274368
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Jackson, MS",27140,.38640824,-97,-97,.44625765,.39260831,-97,-97,.40414035,.43878254,.42894381
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Jacksonville, FL",27260,.28845906,.27247459,.29485691,.28903037,.26838323,.2929787,.29625291,.28429812,.31682894,.30687419
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Kansas City, MO-KS",28140,.38712457,.40544349,.45518184,.48386571,.45054454,.46215057,.48091251,.47997338,.4756735,.4584114
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Knoxville, TN",28940,.38954443,.45244578,.39343938,.42464375,.4020623,.38764313,.47107935,.43940029,.47183317,.53866571
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Lakeland-Winter Haven, FL",29460,.5282706,.55045944,.63086182,.56674308,.584768,.60975766,.56679964,.59969687,.61421186,.63865012
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Las Vegas-Henderson-Paradise, NV",29820,.41936699,.40621439,.44524491,.4520942,.42450407,.44119123,.47843903,.48884863,.48636025,.48663634
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Little Rock-North Little Rock-Conway, AR",30780,.43658671,.3607201,.42026609,.42678314,.46756473,.43645352,.38700715,.50813055,.53140044,.51981211
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.4678537,.45942876,.46049973,.45941222,.46619233,.48025906,.4773272,.47357434,.48621809,.48430404
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Louisville/Jefferson County, KY-IN",31140,.42000461,.39670396,.29453045,.28906676,.41144857,.39757371,.43074459,.46117371,.36533034,.4443028
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Madison, WI",31540,.30686694,.30562928,.29219031,.31999853,.39786747,.44372022,.46205941,.60984874,.59488326,.43253627
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"McAllen-Edinburg-Mission, TX",32580,.62630647,.64879155,.61344302,.60395789,.60513043,.59082812,.59779829,.63946855,.65450895,.62776738
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Memphis, TN-MS-AR",32820,.46325907,.53742909,.52521831,.53461635,.58260596,.50139195,.45212948,.55228764,.61445421,.58207071
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.37308681,.37521595,.37648174,.39080003,.40649596,.41677767,.43430027,.43920669,.43204144,.43716216
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Milwaukee-Waukesha-West Allis, WI",33340,.50905848,.48975471,.44782704,.4396089,.47403207,.4392474,.40670472,.43827063,.46604669,.45034111
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.37080967,.41129562,.42508611,.41179058,.41244352,.41537318,.40277368,.41811636,.42172772,.4058654
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.48659614,.44623572,.50965303,.54029232,.51522785,.52180839,.54228455,.57401919,.54924953,.54546309
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"New Haven-Milford, CT",35300,.28690186,.27788663,.25414622,.29266995,.29226202,.27224761,.2826649,.28803942,.32091352,.32190481
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"New Orleans-Metairie, LA",35380,.33992437,.48933327,.46842444,.44555843,.42655706,.42374381,.40671676,.40175954,.44883099,.50711042
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.33669102,.34336823,.34434554,.3507382,.35928959,.37049717,.37923568,.37940991,.37868521,.38039857
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"North Port-Sarasota-Bradenton, FL",35840,.48571789,.49380979,.43685949,.4399454,.4474186,.46066031,.47540936,.51572305,.55470169,.53537691
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Ogden-Clearfield, UT",36260,.5364064,.46297643,.47449183,.53409582,.51536262,.621086,.68491864,.54189849,.42660338,.44247317
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Oklahoma City, OK",36420,.53596479,.53267449,.58787507,.56554294,.54989189,.54559231,.57150507,.63023514,.65319109,.61198157
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Omaha-Council Bluffs, NE-IA",36540,.42129928,.43389311,.51843923,.6475895,.63840842,.59416825,.61252576,.60846704,.5540598,.56995606
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Orlando-Kissimmee-Sanford, FL",36740,.40165716,.40860426,.42680344,.42703614,.41311911,.41428295,.43624938,.46482947,.4849214,.46511585
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.4408263,.43623242,.39948496,.37458304,.4150447,.41527915,.42325613,.47554117,.4850654,.47021487
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Palm Bay-Melbourne-Titusville, FL",37340,.28445539,.18784338,.31822374,.45091248,.38497058,.28860441,.31886569,.35047233,.41567019,.45981494
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.31939399,.30159253,.28590032,.29210374,.30667242,.31618869,.34888601,.35653406,.32671657,.33542517
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.54839379,.55973595,.55752695,.52618432,.51032501,.54217881,.56371421,.56693262,.55190313,.53160548
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Pittsburgh, PA",38300,.1878242,.2444914,.24569967,.19483817,.24458981,.26123616,.28786457,.28454801,.23136419,.19988635
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.44311801,.44797263,.44894353,.46029982,.46743309,.45673069,.44044468,.45196754,.47116709,.43987566
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Providence-Warwick, RI-MA",39300,.32408673,.35521534,.3256959,.28808257,.33131886,.3796187,.37668422,.38313958,.39359912,.39111865
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Provo-Orem, UT",39340,.5614993,.5332368,.46495828,.41861543,.4640736,.51313967,.52216715,.49564359,.4642278,.44686207
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Raleigh, NC",39580,.37306985,.4466753,.45936075,.49004489,.48671243,.44383755,.44513384,.44690672,.50996596,.50567466
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Richmond, VA",40060,.36419591,.29803693,.29854169,.34097552,.34873098,.37700316,.40556064,.38817319,.38222355,.33592519
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Riverside-San Bernardino-Ontario, CA",40140,.45456272,.44910613,.44880623,.45691216,.47201416,.48160642,.48534772,.49899325,.49026701,.48912665
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Rochester, NY",40380,.3252393,.23638365,.32109687,.36483848,.32018459,.33463266,.28663692,.32039109,.33520642,.30579931
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.40762874,.39433375,.40923184,.39932847,.3976182,.44598782,.48412758,.44396934,.39977932,.39612961
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"St. Louis, MO-IL",41180,.2795144,.33721462,.32770002,.28866374,.27985537,.31592649,.31813097,.29012787,.29217967,.27426812
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Salt Lake City, UT",41620,.53812754,.51427442,.50696015,.51267463,.55808711,.58152533,.54122978,.51704282,.53549331,.55553734
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"San Antonio-New Braunfels, TX",41700,.58300275,.53728074,.51503867,.53027368,.5145421,.51256371,.53570801,.50771958,.48493373,.48153999
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"San Diego-Carlsbad, CA",41740,.42380756,.40442321,.39598155,.40178192,.41599607,.43957451,.43747002,.42494115,.40700936,.39446589
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"San Francisco-Oakland-Hayward, CA",41860,.27097058,.25867674,.25892255,.27027681,.2773433,.28560495,.30197284,.30979133,.30435115,.29750168
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.24444954,.2436831,.23775792,.24080829,.2534239,.26638138,.27008992,.27497554,.24563783,.2176774
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.16783647,.35606778,.49120694,.50630009,.48438078,.49523926,.54924935,.58451247,.50796545,.47721216
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Seattle-Tacoma-Bellevue, WA",42660,.33276004,.30930117,.29250965,.30093318,.33061108,.30953518,.28709948,.31327972,.3355951,.32260886
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Spokane-Spokane Valley, WA",44060,.47452778,.47155228,.42047912,.47768116,.43050072,.37825072,.44964182,.47711855,.46342865,.44951665
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Springfield, MA",44140,.27654031,.31568241,.33488575,.35938254,.37490779,.36876175,.29514349,.33700484,.36309999,.329916
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Stockton-Lodi, CA",44700,.39116111,.45478317,.47678539,.43337578,.47171056,.51292336,.51142621,.5180645,.53384507,.52357703
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Syracuse, NY",45060,.32356861,.25310537,.21988238,.26546079,.23113643,.27341184,.31422445,.33408985,.40019447,.31605306
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.38986039,.384325,.38918105,.3860203,.38330385,.38627499,.41119409,.43529803,.43833998,.44687247
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Toledo, OH",45780,.34969532,.29397628,.22276029,.33838382,.45482168,.39847118,.32264104,.35023382,.39312023,.34976792
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Tucson, AZ",46060,.53008342,.5275653,.54560733,.55638927,.55768991,.53759003,.53130233,.54522246,.53864372,.51475728
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Tulsa, OK",46140,.56231016,.47061816,.48782879,.53970993,.49701819,.55029142,.61659694,.5666703,.52849376,.55417585
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Urban Honolulu, HI",46520,.2989637,.27117774,.23526366,.22185923,.23949595,.24034055,.23548399,.23488544,.24388254,.25197333
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.23127964,.24530324,.22810838,.24824797,.27221712,.2977891,.31571877,.32418305,.32052949,.28887311
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.2476557,.24401391,.24530144,.25307524,.27225915,.28771937,.28895709,.29370496,.29395321,.29215974
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Wichita, KS",48620,.46741298,.53724182,.54025048,.48288828,.49202663,.60022318,.68561786,.65515947,.54661477,.45880264
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Winston-Salem, NC",49180,.56417793,.63790923,.70332909,.69067746,.61388212,.62288201,.69886106,.65743816,.65935951,.67877561
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Worcester, MA-CT",49340,.2398182,.21701545,.26969165,.31568021,.25168547,.25582984,.28903827,.29015654,.31510285,.28374192
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,.09777856,-97,-97,-97,-97,-97,-97
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Akron, OH",10420,.81679738,.70473838,.73495203,.72496676,.65533978,.58879822,.63455516,.74607474,.76963902,.65692997
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Albany-Schenectady-Troy, NY",10580,.69277155,.71046519,.64765376,.62372428,.59422481,.53562862,.57567155,.60946828,.57806599,.62270343
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Albuquerque, NM",10740,.71180248,.69632041,.62901706,.66723025,.65739954,.62146723,.58940631,.57567257,.60074967,.59513324
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.70891142,.6629805,.70610547,.75608969,.74008137,.65032744,.62652701,.68809038,.67714328,.62899292
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.63082629,.64167815,.63365144,.6150381,.59725398,.58212811,.54976881,.55601621,.55861831,.5251559
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Augusta-Richmond County, GA-SC",12260,.71633422,.76141942,.74259996,.72855455,.7300033,.58218354,.51434875,.53688782,.56799948,.50727087
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Austin-Round Rock, TX",12420,.56493694,.57958716,.60370344,.55591154,.51169676,.52307969,.52993435,.54116523,.53573716,.52533996
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Bakersfield, CA",12540,.57331753,.54800493,.57240939,.54865098,.50962377,.49190041,.48462635,.44258326,.43095097,.46353248
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Baltimore-Columbia-Towson, MD",12580,.67917234,.69638431,.69496179,.62084228,.60166502,.62949777,.6135816,.59877014,.60527831,.59735501
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Baton Rouge, LA",12940,.74771839,.73672408,.7366069,.65491849,.60211462,.51003224,.60666865,.74155694,.64437515,.45268771
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Birmingham-Hoover, AL",13820,.51622236,.5161441,.50575441,.49546567,.49479914,.52011377,.47110316,.40963957,.41672167,.50524122
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Boise City, ID",14260,.6626662,.71284223,.6865114,.64201361,.61165744,.63685435,.59235734,.49783093,.50575286,.59874219
"Poverty_Income_and_Benefit_Receipt","home","Household owns Home",0,"Boston-Cambridge-Newton, MA-NH",14460,.57249498,.57944316,.56923771,.56208014,.54454947,.52749968,.52557921,.519777,.49048656,.47918737
