GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Idaho","ID",.56884664,.5580982,.53321278,.56264621,.55181378,.53002578,.56239933,.55872166,.56253946,.55372065
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Illinois","IL",.40751573,.41711676,.4147177,.42914903,.43845093,.44670346,.46033069,.45322108,.44644737,.4357785
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Indiana","IN",.42125919,.437985,.46269909,.46976623,.4917981,.52624953,.50105143,.53153908,.55446643,.5136748
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Iowa","IA",.47090161,.40619972,.39854419,.4508757,.5059306,.50001115,.46712217,.40875563,.38446167,.41297221
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Kansas","KS",.48006147,.4695327,.48114252,.53242236,.50319803,.5029186,.55584782,.52586401,.50145811,.50401938
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Kentucky","KY",.39949235,.42102042,.39387834,.37917998,.43051958,.42115468,.42739719,.44694376,.4354189,.48250386
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Louisiana","LA",.36459941,.42657861,.42028835,.38892567,.36581537,.42686275,.44121289,.42888814,.44174233,.46601045
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Maine","ME",.30664378,.33680618,.33049738,.35983616,.31491628,.30093166,.33816028,.31163028,.31052384,.31951398
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Maryland","MD",.24379659,.24062556,.24102612,.26187924,.27594078,.29041862,.30289149,.31059849,.3175168,.31173259
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Massachusetts","MA",.26400006,.26043737,.26006225,.25028542,.2540229,.27560934,.28355575,.28199825,.28455496,.2921719
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Michigan","MI",.30694014,.32299027,.3552061,.36696538,.35258323,.36486763,.3736985,.37581474,.37849182,.37262142
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Minnesota","MN",.37622222,.42229056,.43470302,.42206144,.4261612,.42500955,.40937245,.42010292,.41361636,.39335138
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Mississippi","MS",.45912144,.47982544,.47013947,.47082016,.45237386,.43086767,.47585049,.55558497,.52942467,.50177705
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Missouri","MO",.36240488,.38967225,.42021099,.4026784,.37547365,.39940685,.38971502,.42653614,.43100065,.37505394
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Montana","MT",.33561233,.22474748,.26037821,.31115067,.32055426,.42974639,.34651116,.24782643,.28806141,.2753962
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Nebraska","NE",.47464514,.49831188,.51301885,.59324962,.61097193,.57388467,.55318141,.58065927,.62352175,.58613896
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Nevada","NV",.42331505,.4095923,.44502881,.45799065,.43926871,.45959234,.48858625,.4909642,.49833339,.49082294
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"New Hampshire","NH",.16385508,.14554231,.14521965,.19786422,.25946447,.21585064,.21371119,.28153592,.24920116,.21444264
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"New Jersey","NJ",.27396807,.27289271,.27211112,.2820743,.29090229,.29629305,.3096143,.31741551,.32721156,.33121729
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"New Mexico","NM",.59745657,.57970494,.54874945,.55348545,.57482648,.58254576,.56639057,.54975688,.56313199,.57195747
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"New York","NY",.3586303,.36635152,.36888412,.37493902,.38597667,.40275308,.40636784,.40220281,.39899638,.39675331
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"North Carolina","NC",.53968871,.53409326,.53886873,.54596424,.54139322,.55201131,.5572564,.55948156,.57415491,.57698613
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"North Dakota","ND",.40516981,-97,-97,.2669878,.14561866,.3172814,.34710974,.31753653,.44366089,.43695971
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Ohio","OH",.30417654,.3268095,.30749571,.31522045,.35008779,.35165131,.37126729,.37933567,.36447957,.35408595
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Oklahoma","OK",.56221867,.5326727,.55426908,.56077164,.54471308,.55402011,.59205019,.62213349,.61348623,.58044446
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Oregon","OR",.49024603,.5084371,.50418758,.50638998,.52334303,.52561289,.49750733,.47872859,.50179607,.51948893
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Pennsylvania","PA",.32941708,.32988328,.31548941,.32338324,.33409762,.33819354,.36827567,.37397796,.34644827,.34820765
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Rhode island","RI",.3488344,.38460037,.35542744,.34684336,.40381745,.42462519,.41001317,.41025254,.4393003,.43415549
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"South Carolina","SC",.41163284,.43625358,.46016863,.45966682,.46548817,.52014184,.53073925,.53617066,.56243128,.52837569
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"South Dakota","SD",.32602277,.38839316,.45711184,.52415836,.46079037,.43059435,.38710833,.37656802,.48482481,.39581221
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Tennessee","TN",.47026315,.47792244,.50020152,.53066736,.52642614,.5082562,.52523088,.57017362,.55712336,.57044715
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Texas","TX",.57425267,.56986022,.56350356,.55852056,.55610347,.55879825,.55578125,.54820067,.54523152,.5315764
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"United States","US",.42366886,.42431009,.42637917,.43087864,.43731946,.44816673,.45288047,.45323637,.4540931,.44789934
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Utah","UT",.54582393,.51077479,.49608532,.49952388,.53388166,.57032388,.56155503,.51916409,.50653249,.52030802
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Vermont","VT",.15473557,.18484245,.14555325,.1838679,.16853645,.16787373,.27177379,.40889978,.3999491,.36333379
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Virginia","VA",.25098696,.24810581,.25393155,.26249853,.27664182,.29751927,.30128846,.31066984,.31018028,.29428732
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Washington","WA",.40753609,.39295176,.3923333,.39382041,.40038246,.39609671,.38499516,.40265656,.42087382,.40176642
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"West Virginia","WV",.29433271,.1826179,.27742174,.27788007,.32186288,.42040184,.28294921,.23071377,.28820983,.23701775
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Wisconsin","WI",.48396221,.46751979,.43227196,.43341929,.49633253,.47174934,.4354572,.50377357,.52949011,.48182365
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Wyoming","WY",.38985339,.35553885,.38537568,.44094202,.47850657,.52471679,.52751106,.44893101,.40457946,.37146002
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Alabama","AL",.52836573,.5596453,.55026436,.52997452,.53584957,.54815,.52028084,.50197077,.48091006,.52537799
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Alaska","AK",.70450705,.7449128,.70006722,.66104597,.65297055,.56698859,.56604189,.54097486,.48965874,.59932899
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Arizona","AZ",.61327481,.60459673,.58855134,.56581539,.5587284,.53941435,.52355695,.51444054,.50481218,.50655097
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Arkansas","AR",.61635333,.61313337,.5693723,.59610432,.60933429,.56370378,.5250566,.54135919,.54082882,.53204083
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"California","CA",.5223673,.51580292,.50421721,.48760507,.46876165,.45284125,.44040361,.43306011,.42830494,.42700016
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Colorado","CO",.62523675,.61707973,.57337528,.54001975,.55871928,.56909686,.5328064,.49869141,.50141722,.51875943
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Connecticut","CT",.68484116,.67174244,.64239651,.60788095,.61351353,.62274307,.60410631,.5885002,.57999593,.57840741
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Delaware","DE",.62330705,.67806643,.54809463,.51747715,.64365208,.63396621,.52494121,.57681841,.58150434,.47148404
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"District of Columbia","DC",.40493616,.47166917,.5507583,.50436348,.42331967,.46407998,.47461891,.42407528,.39351222,.41627669
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Florida","FL",.64414948,.64805216,.64093524,.6213482,.59583116,.57516706,.54802728,.53375959,.52182531,.51268089
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Georgia","GA",.61438853,.62921542,.61889058,.5956167,.58676946,.57502359,.54229653,.5392707,.54441905,.52742743
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Hawaii","HI",.58885634,.58246404,.56486082,.56916499,.55776024,.50913864,.50944346,.49872017,.48702386,.50609207
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Idaho","ID",.5991801,.62191784,.61499351,.60822082,.60432774,.58892536,.58543986,.56992996,.54506969,.60409743
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Illinois","IL",.67978626,.68594211,.6850239,.66658604,.6448707,.61079621,.58474654,.58148861,.58048517,.55813628
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Indiana","IN",.64104486,.66282648,.6766718,.63903213,.58743775,.58670682,.60961574,.57926005,.5857752,.59477425
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Iowa","IA",.63159132,.66276288,.68652433,.6315617,.60408056,.61478198,.60097939,.57312322,.58628339,.59087986
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Kansas","KS",.66986346,.70363855,.69675934,.64163482,.63939321,.62764007,.62322843,.62046045,.58714664,.54713815
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Kentucky","KY",.56934577,.57198197,.55465674,.53687668,.51683956,.49172685,.48348641,.50252998,.47255641,.42664367
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Louisiana","LA",.68106252,.64701003,.62489903,.60635114,.60245228,.56877351,.58759767,.53843969,.47883406,.49889705
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Maine","ME",.64149541,.5949136,.63120306,.60164458,.54384893,.63003105,.65791726,.57596964,.5318619,.61983627
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Maryland","MD",.68327814,.69871426,.70435715,.66636199,.64373773,.61433679,.57627481,.57583499,.57086033,.55283153
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Massachusetts","MA",.5854162,.58478624,.57896256,.56765139,.55215162,.53894371,.53092778,.5166716,.49787274,.49658862
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Michigan","MI",.73641425,.72312349,.70093387,.70667636,.69443595,.66061175,.63980812,.66719079,.67633724,.68141878
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Minnesota","MN",.6346997,.60905439,.60271281,.59660316,.56924289,.53482103,.52984023,.56559467,.5759145,.54196078
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Mississippi","MS",.67467976,.68465948,.56485724,.51755214,.51764262,.48927906,.53901786,.55070364,.56037962,.58848035
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Missouri","MO",.65975833,.66415638,.65608788,.65881866,.62202841,.6051423,.62385201,.6236825,.58693433,.572065
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Montana","MT",.66867018,.72783387,.73059231,.58657914,.611408,.70023054,.72349727,.71137315,.57787353,.58066356
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Nebraska","NE",.60303634,.60922581,.61797601,.57061672,.50816655,.5656848,.54714477,.52851647,.54777575,.54527032
