GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"Family_Structure","tPar","In two-parent families",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.836926,.8484018,.8502003,.8459092,.8316116,.8040977,.8178066,.8444356,.83773881
"Family_Structure","tPar","In two-parent families",0,"Palm Bay-Melbourne-Titusville, FL",37340,.8484206,.8472552,.8177004,.8183631,.8205087,.8128407,.744107,.7636105,.7948851
"Family_Structure","tPar","In two-parent families",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.8462005,.8389288,.8277947,.8286515,.8347569,.819314,.8093095,.812905,.81085342
"Family_Structure","tPar","In two-parent families",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.8197706,.8237662,.8165328,.812245,.8004083,.7657583,.76296,.7943519,.79056448
"Family_Structure","tPar","In two-parent families",0,"Pittsburgh, PA",38300,.8942883,.9074703,.882871,.8841746,.8984657,.859085,.8132607,.8447364,.91650152
"Family_Structure","tPar","In two-parent families",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.8326097,.8144479,.8585756,.8691761,.8622007,.8369153,.8194462,.8422781,.87080532
"Family_Structure","tPar","In two-parent families",0,"Providence-Warwick, RI-MA",39300,.7380132,.7442734,.7612313,.7372655,.7123875,.7394909,.7751739,.7752029,.75730008
"Family_Structure","tPar","In two-parent families",0,"Provo-Orem, UT",39340,.9204979,.8560429,.8256471,.8676623,.9347303,.8916402,.8951866,.9244614,.87850469
"Family_Structure","tPar","In two-parent families",0,"Raleigh, NC",39580,.8530968,.8666688,.8506916,.8499175,.853304,.824002,.832447,.8555381,.84977341
"Family_Structure","tPar","In two-parent families",0,"Richmond, VA",40060,.8666245,.9023795,.8587753,.8470753,.8771203,.8517897,.8092757,.7983083,.80414158
"Family_Structure","tPar","In two-parent families",0,"Riverside-San Bernardino-Ontario, CA",40140,.8514979,.8575497,.8548211,.8324287,.8192263,.8177231,.8161663,.8258169,.82730049
"Family_Structure","tPar","In two-parent families",0,"Rochester, NY",40380,.832466,.8505592,.8311946,.8292769,.8218461,.7832482,.7217402,.7401041,.82287437
"Family_Structure","tPar","In two-parent families",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.8711649,.869402,.858797,.8501887,.8578934,.8471729,.8257293,.8201674,.83307672
"Family_Structure","tPar","In two-parent families",0,"Salt Lake City, UT",41620,.8343714,.8292043,.8497955,.8518602,.8476841,.8442388,.8321018,.8312439,.8216508
"Family_Structure","tPar","In two-parent families",0,"San Antonio-New Braunfels, TX",41700,.8322437,.8257375,.8509768,.8392501,.8436776,.8392004,.8017938,.8100269,.80868953
"Family_Structure","tPar","In two-parent families",0,"San Diego-Carlsbad, CA",41740,.7909347,.7949061,.7982835,.8060278,.803619,.7926633,.7978649,.7945222,.78588647
"Family_Structure","tPar","In two-parent families",0,"San Francisco-Oakland-Hayward, CA",41860,.8533877,.853267,.8561131,.8613964,.8665939,.858561,.8485435,.8588974,.86774427
"Family_Structure","tPar","In two-parent families",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.8579165,.8567293,.8685834,.878407,.8811913,.8802987,.8731691,.8700575,.87693417
"Family_Structure","tPar","In two-parent families",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.838586,.8350233,.8847368,.8081346,.7368201,.7351645,.6219974,.5753193,.66938424
"Family_Structure","tPar","In two-parent families",0,"Seattle-Tacoma-Bellevue, WA",42660,.819764,.8211915,.8375236,.8488113,.8421361,.851635,.8587819,.869109,.84227049
"Family_Structure","tPar","In two-parent families",0,"Spokane-Spokane Valley, WA",44060,.8559455,.8714826,.9157695,.8723131,.8629448,.8243347,.8310589,.8701037,.84554976
"Family_Structure","tPar","In two-parent families",0,"Springfield, MA",44140,.8614383,.8101301,.7893632,.7636212,.7451153,.7740573,.7306966,.6507823,.72215843
"Family_Structure","tPar","In two-parent families",0,"St. Louis, MO-IL",41180,.8642814,.8806806,.8888193,.8359951,.8210862,.8609522,.8715353,.8909336,.88552052
"Family_Structure","tPar","In two-parent families",0,"Stockton-Lodi, CA",44700,.8350007,.8352233,.818655,.831112,.8336261,.8064398,.8000344,.8126192,.84962142
"Family_Structure","tPar","In two-parent families",0,"Syracuse, NY",45060,.8392648,.8115615,.8384248,.7939256,.7387785,.8231764,.8614728,.815686,.79095393
"Family_Structure","tPar","In two-parent families",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.8471491,.8230578,.8173921,.8245653,.814485,.8078798,.7783564,.7795064,.78639525
"Family_Structure","tPar","In two-parent families",0,"Toledo, OH",45780,.8944411,.8545795,.8426034,.9093688,.8606262,.7992363,.8081063,.9036482,.85120845
"Family_Structure","tPar","In two-parent families",0,"Tucson, AZ",46060,.7719755,.7866457,.7803596,.7800229,.7999718,.7701053,.7641408,.7587055,.78282773
"Family_Structure","tPar","In two-parent families",0,"Tulsa, OK",46140,.8634545,.8667173,.8781537,.807625,.7750778,.7998875,.824181,.8472158,.821863
"Family_Structure","tPar","In two-parent families",0,"Urban Honolulu, HI",46520,.8277254,.8394005,.8200635,.8019713,.8302335,.8438412,.8470516,.8430277,.8254323
"Family_Structure","tPar","In two-parent families",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.8591927,.848564,.8511685,.8534516,.8367077,.8537897,.7908089,.7741708,.81310874
"Family_Structure","tPar","In two-parent families",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.8288787,.833461,.8307271,.8384005,.8267049,.8056508,.8234743,.825741,.81342018
"Family_Structure","tPar","In two-parent families",0,"Wichita, KS",48620,.8604075,.8540289,.8905317,.8743587,.8250892,.772213,.7524619,.8170459,.8033573
"Family_Structure","tPar","In two-parent families",0,"Winston-Salem, NC",49180,.8401514,.8401802,.8366288,.8559147,.867811,.8384004,.8202017,.8512629,.83007544
"Family_Structure","tPar","In two-parent families",0,"Worcester, MA-CT",49340,.8825643,.8471863,.8088186,.814173,.8416839,.8565159,.8199787,.7944244,.78930712
"Family_Structure","tPar","In two-parent families",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Family_Structure","threekid","Three children in family",0,"Akron, OH",10420,.2172959,.2408466,.2855083,.2817181,.2904222,.447905,.5112247,.3348451,.20189197
"Family_Structure","threekid","Three children in family",0,"Albany-Schenectady-Troy, NY",10580,.371916,.3443276,.3069054,.2625213,.2713817,.2733412,.2349493,.2435907,.25077334
"Family_Structure","threekid","Three children in family",0,"Albuquerque, NM",10740,.4430918,.4845793,.418792,.3862703,.3706947,.337141,.3396248,.4180495,.46875063
"Family_Structure","threekid","Three children in family",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.3942242,.3541285,.3172626,.3581301,.2979426,.3494562,.3244039,.2641693,.33957589
"Family_Structure","threekid","Three children in family",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.3475921,.3490902,.3537716,.3647268,.3572031,.3478871,.3681444,.366953,.35429204
"Family_Structure","threekid","Three children in family",0,"Augusta-Richmond County, GA-SC",12260,.3420621,.3293536,.2530504,.2267312,.2460549,.4496137,.487902,.453867,.40219432
"Family_Structure","threekid","Three children in family",0,"Austin-Round Rock, TX",12420,.4137508,.3995697,.3990655,.4082208,.3848034,.3940515,.3906556,.3711554,.38997275
"Family_Structure","threekid","Three children in family",0,"Bakersfield, CA",12540,.4808822,.4891517,.4545367,.4626644,.4741853,.4572374,.4967289,.5513781,.52437901
"Family_Structure","threekid","Three children in family",0,"Baltimore-Columbia-Towson, MD",12580,.2852446,.2847994,.2881776,.313475,.3364935,.3186562,.3058729,.2903148,.26169002
"Family_Structure","threekid","Three children in family",0,"Baton Rouge, LA",12940,.3040592,.338771,.3091446,.3486193,.3198478,.2578675,.3543107,.3523062,.29717088
"Family_Structure","threekid","Three children in family",0,"Birmingham-Hoover, AL",13820,.2981868,.2049093,.2744547,.361102,.3525536,.3886763,.4121463,.3969416,.4343437
"Family_Structure","threekid","Three children in family",0,"Boise City, ID",14260,.4097457,.4616631,.5295572,.497524,.4584043,.5099301,.5239651,.4547494,.38808271
"Family_Structure","threekid","Three children in family",0,"Boston-Cambridge-Newton, MA-NH",14460,.298878,.2977943,.2856962,.2791819,.2790132,.2694453,.2772945,.2768745,.26659507
"Family_Structure","threekid","Three children in family",0,"Bridgeport-Stamford-Norwalk, CT",14860,.306496,.2764026,.2766216,.2890748,.311497,.3129124,.2827454,.289127,.27698532
"Family_Structure","threekid","Three children in family",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.2588003,.2830555,.3041859,.3162666,.3389899,.3408328,.3508933,.3342339,.25160757
"Family_Structure","threekid","Three children in family",0,"Cape Coral-Fort Myers, FL",15980,.3204852,.3714776,.3502112,.3284629,.3404308,.3501182,.383449,.3123892,.3459695
"Family_Structure","threekid","Three children in family",0,"Charleston-North Charleston, SC",16700,.3154221,.2809632,.3189209,.3370871,.3600673,.3780528,.2841765,.2472593,.32529098
"Family_Structure","threekid","Three children in family",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.343408,.3643594,.3440213,.3434289,.3837492,.4160353,.3949425,.3670196,.3713063
"Family_Structure","threekid","Three children in family",0,"Chattanooga, TN-GA",16860,.3754205,.4769311,.4618351,.4883091,.4513175,.3159261,.2371549,.2242964,.22010282
"Family_Structure","threekid","Three children in family",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.370686,.3811235,.3763359,.3780207,.3830526,.3889884,.3806692,.3674102,.36929831
"Family_Structure","threekid","Three children in family",0,"Cincinnati, OH-KY-IN",17140,.3040886,.2621291,.2658755,.353687,.3272531,.3317198,.3511506,.3229243,.39043483
"Family_Structure","threekid","Three children in family",0,"Cleveland-Elyria, OH",17460,.3249794,.3852026,.3325645,.3062063,.3530244,.2913836,.2949706,.3624232,.30267918
"Family_Structure","threekid","Three children in family",0,"Colorado Springs, CO",17820,.3666131,.3408235,.3911765,.3456738,.3257897,.29088,.3133281,.3585694,.28020346
"Family_Structure","threekid","Three children in family",0,"Columbia, SC",17900,.3404934,.3698875,.3198562,.2669592,.3336596,.346693,.3138391,.3266382,.27166468
"Family_Structure","threekid","Three children in family",0,"Columbus, OH",18140,.3003026,.4097007,.3763049,.3585082,.3811697,.3535767,.4058135,.3731076,.29173276
"Family_Structure","threekid","Three children in family",0,"Dallas-Fort Worth-Arlington, TX",19100,.3964387,.4054806,.4075614,.4009179,.4073035,.4221868,.4110576,.4083522,.41269502
"Family_Structure","threekid","Three children in family",0,"Dayton, OH",19380,.3685284,.3572253,.4183619,.3006911,.334407,.4211271,.3055358,.3508697,.39769489
"Family_Structure","threekid","Three children in family",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.2034047,.2104799,.2341473,.2170145,.297038,.3191232,.3161218,.2893419,.32836276
"Family_Structure","threekid","Three children in family",0,"Denver-Aurora-Lakewood, CO",19740,.374759,.415168,.4213652,.3755709,.4004131,.4172875,.3720094,.3804141,.37859091
"Family_Structure","threekid","Three children in family",0,"Des Moines-West Des Moines, IA",19780,.4239271,.4469487,.3372898,.3031099,.3902626,.3891998,.4837036,.3870899,.32201874
"Family_Structure","threekid","Three children in family",0,"Detroit-Warren-Dearborn, MI",19820,.3581832,.3288105,.3242317,.3470108,.3881461,.3969074,.3814512,.3873795,.38046452
"Family_Structure","threekid","Three children in family",0,"El Paso, TX",21340,.4093384,.4319674,.4699323,.4558179,.4215482,.4308933,.4199782,.3758038,.34280139
"Family_Structure","threekid","Three children in family",0,"Fresno, CA",23420,.4111094,.421591,.4297186,.4406081,.4416508,.4517261,.4802274,.4506831,.46021479
"Family_Structure","threekid","Three children in family",0,"Grand Rapids-Wyoming, MI",24340,.3919847,.3891291,.4047615,.4522335,.4621801,.3802404,.3370988,.4947566,.49502137
"Family_Structure","threekid","Three children in family",0,"Greensboro-High Point, NC",24660,.3730567,.3612417,.4418849,.4196613,.4144426,.4207556,.4482561,.4149539,.38376248
"Family_Structure","threekid","Three children in family",0,"Greenville-Anderson-Mauldin, SC",24860,.3423141,.3693753,.2220286,.2668447,.3576611,.362585,.3936389,.365201,.3868902
"Family_Structure","threekid","Three children in family",0,"Harrisburg-Carlisle, PA",25420,.2411495,.3899244,.3099989,.2573142,.2729075,.1753036,.2532632,.4302299,.38262692
"Family_Structure","threekid","Three children in family",0,"Hartford-West Hartford-East Hartford, CT",25540,.2635699,.2864489,.2888305,.3180636,.2851396,.2296674,.2603998,.3063846,.32401127
"Family_Structure","threekid","Three children in family",0,"Houston-The Woodlands-Sugar Land, TX",26420,.405522,.3943137,.3999688,.4083304,.4095602,.3982146,.3935887,.3912885,.3992798
"Family_Structure","threekid","Three children in family",0,"Indianapolis-Carmel-Anderson, IN",26900,.3982973,.3890695,.4124186,.360137,.3815524,.4151098,.3626105,.3386195,.39605901
"Family_Structure","threekid","Three children in family",0,"Jackson, MS",27140,.4529354,-97,-97,.3310822,.2448998,-97,-97,.2632409,.25685397
"Family_Structure","threekid","Three children in family",0,"Jacksonville, FL",27260,.245211,.2693936,.2968097,.2618236,.2490214,.3228762,.2757803,.2379212,.30378902
"Family_Structure","threekid","Three children in family",0,"Kansas City, MO-KS",28140,.3838505,.3326514,.3651986,.4082065,.3575463,.3703866,.422358,.4206646,.38900021
"Family_Structure","threekid","Three children in family",0,"Knoxville, TN",28940,.3413203,.2983071,.2712755,.3076999,.3440463,.2625257,.2323808,.2931797,.29872242
"Family_Structure","threekid","Three children in family",0,"Lakeland-Winter Haven, FL",29460,.4522881,.4161795,.3442602,.3056383,.3013532,.3305479,.4002604,.4251359,.40171334
"Family_Structure","threekid","Three children in family",0,"Las Vegas-Henderson-Paradise, NV",29820,.3938648,.3872246,.3870202,.3877324,.3990777,.3716108,.3595169,.3614679,.36529514
"Family_Structure","threekid","Three children in family",0,"Little Rock-North Little Rock-Conway, AR",30780,.4255109,.2267025,.2002417,.2544729,.3375096,.3392693,.3445419,.3784929,.35695127
"Family_Structure","threekid","Three children in family",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.3910398,.3871669,.3830627,.3769343,.3721187,.3688442,.3604835,.3545983,.35614586
"Family_Structure","threekid","Three children in family",0,"Louisville/Jefferson County, KY-IN",31140,.3302431,.3362746,.3530111,.3159882,.3133499,.3757352,.3389109,.2987202,.30257639
"Family_Structure","threekid","Three children in family",0,"Madison, WI",31540,.2158745,.2559203,.2895735,.2089648,.3481006,.3471726,.3189584,.4145358,.27450821
"Family_Structure","threekid","Three children in family",0,"McAllen-Edinburg-Mission, TX",32580,.5134045,.4691181,.4548948,.4714594,.4579152,.4657053,.4646759,.4548582,.46527496
"Family_Structure","threekid","Three children in family",0,"Memphis, TN-MS-AR",32820,.3271664,.3728267,.3852606,.4246862,.4612748,.3269707,.3396448,.4026758,.35508808
"Family_Structure","threekid","Three children in family",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.2699297,.2651978,.2623019,.2534391,.2471009,.2372095,.2610624,.2698132,.2578958
"Family_Structure","threekid","Three children in family",0,"Milwaukee-Waukesha-West Allis, WI",33340,.3474057,.3355167,.3762674,.3773671,.3473447,.3320937,.3697748,.3724326,.36238581
"Family_Structure","threekid","Three children in family",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.3447418,.3305528,.3141624,.3181911,.3561469,.3526905,.3533555,.3643672,.33014578
"Family_Structure","threekid","Three children in family",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.3577748,.3520629,.3728382,.3577819,.3823567,.3916334,.395294,.3922659,.42825693
"Family_Structure","threekid","Three children in family",0,"New Haven-Milford, CT",35300,.3371775,.2922993,.2695285,.3026038,.2985096,.2857717,.3004628,.3060874,.30609357
"Family_Structure","threekid","Three children in family",0,"New Orleans-Metairie, LA",35380,.2995962,.3459947,.3545805,.31387,.3298333,.2807289,.1952361,.2608249,.30163321
"Family_Structure","threekid","Three children in family",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.2947225,.2942926,.2908173,.2923821,.2955141,.2932214,.2905451,.2972761,.3001712
"Family_Structure","threekid","Three children in family",0,"North Port-Sarasota-Bradenton, FL",35840,.3304265,.3097143,.292445,.3965624,.3570661,.3257149,.3956325,.3505509,.3789348
"Family_Structure","threekid","Three children in family",0,"Ogden-Clearfield, UT",36260,.444553,.4096403,.37032,.3598107,.4400193,.4880412,.4772229,.4457318,.40162736
"Family_Structure","threekid","Three children in family",0,"Oklahoma City, OK",36420,.4275358,.4582367,.3817981,.3760877,.3879108,.3868837,.3942855,.3798836,.41967577
"Family_Structure","threekid","Three children in family",0,"Omaha-Council Bluffs, NE-IA",36540,.3687021,.3353332,.4692771,.4155717,.3655224,.4543282,.5105557,.5412552,.49054787
"Family_Structure","threekid","Three children in family",0,"Orlando-Kissimmee-Sanford, FL",36740,.3018269,.2913988,.3234947,.3006982,.2781062,.2849992,.287984,.3140287,.31987622
"Family_Structure","threekid","Three children in family",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.3730313,.3876032,.3975637,.3699549,.3962422,.3899931,.3908259,.3842913,.37042764
"Family_Structure","threekid","Three children in family",0,"Palm Bay-Melbourne-Titusville, FL",37340,.2187888,.3133377,.3082379,.3468519,.3485472,.2641385,.1704119,.2231605,.2827484
"Family_Structure","threekid","Three children in family",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.3128126,.3097735,.337642,.3363465,.3122701,.3076717,.2976155,.2805496,.27294534
"Family_Structure","threekid","Three children in family",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.439346,.4444019,.4311163,.419921,.4143212,.4033084,.384603,.4131339,.42107153
"Family_Structure","threekid","Three children in family",0,"Pittsburgh, PA",38300,.2523303,.2920763,.2576549,.2121259,.1968131,.1591779,.1662087,.2428294,.28925103
"Family_Structure","threekid","Three children in family",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.3645446,.3695097,.3866007,.3710581,.3543041,.3681749,.3758712,.3652691,.37132773
"Family_Structure","threekid","Three children in family",0,"Providence-Warwick, RI-MA",39300,.3144448,.3065861,.3226644,.3161654,.2953303,.3023083,.331499,.3018844,.26785704
"Family_Structure","threekid","Three children in family",0,"Provo-Orem, UT",39340,.5473414,.4985959,.3971185,.4311986,.5298455,.5188437,.5256746,.487309,.50138736
"Family_Structure","threekid","Three children in family",0,"Raleigh, NC",39580,.3332031,.3232196,.3341568,.375862,.3729407,.3434749,.3134291,.332504,.37070367
"Family_Structure","threekid","Three children in family",0,"Richmond, VA",40060,.2662032,.2774005,.3000472,.3192308,.2645624,.2492597,.266258,.2959858,.30506057
"Family_Structure","threekid","Three children in family",0,"Riverside-San Bernardino-Ontario, CA",40140,.4584433,.4600666,.4338138,.4398786,.453032,.4502165,.4344659,.4083489,.40508789
"Family_Structure","threekid","Three children in family",0,"Rochester, NY",40380,.225652,.2267173,.3468208,.3481248,.2631488,.2699143,.3736545,.340421,.27183342
"Family_Structure","threekid","Three children in family",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.3513199,.3580786,.390963,.369394,.3562295,.3707904,.3855572,.3736759,.3595092
"Family_Structure","threekid","Three children in family",0,"Salt Lake City, UT",41620,.4772088,.4472462,.4589874,.4537994,.3890491,.4247277,.4410717,.4199419,.42109084
"Family_Structure","threekid","Three children in family",0,"San Antonio-New Braunfels, TX",41700,.4114602,.4024776,.3840889,.3824032,.3880757,.4121728,.3920325,.3652794,.40171015
"Family_Structure","threekid","Three children in family",0,"San Diego-Carlsbad, CA",41740,.3827541,.3547347,.381167,.374341,.3383988,.344294,.3606067,.3582274,.33760673
"Family_Structure","threekid","Three children in family",0,"San Francisco-Oakland-Hayward, CA",41860,.3123435,.3081828,.3136771,.2989157,.2809841,.290634,.3099422,.3119783,.2766555
"Family_Structure","threekid","Three children in family",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.298574,.2992399,.291816,.281571,.2655624,.2652844,.2764577,.2628979,.24518467
"Family_Structure","threekid","Three children in family",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.4511406,.2273515,.2360376,.3362961,.2934732,.2054687,.2636362,.3825694,.3117328
"Family_Structure","threekid","Three children in family",0,"Seattle-Tacoma-Bellevue, WA",42660,.3378019,.3363488,.3082815,.2800404,.2995467,.3205625,.2967364,.3114721,.30204788
"Family_Structure","threekid","Three children in family",0,"Spokane-Spokane Valley, WA",44060,.4649695,.4010082,.3702947,.3986932,.391085,.4085929,.3804325,.2965467,.34155974
"Family_Structure","threekid","Three children in family",0,"Springfield, MA",44140,.2435384,.3012842,.2986259,.3133702,.2911763,.2685474,.2840697,.3293676,.36356479
"Family_Structure","threekid","Three children in family",0,"St. Louis, MO-IL",41180,.2936458,.3059169,.2997999,.2959858,.3267239,.3512749,.3218033,.2980627,.32797971
"Family_Structure","threekid","Three children in family",0,"Stockton-Lodi, CA",44700,.4368958,.4233841,.4190206,.4211956,.410481,.4166947,.4284301,.4155813,.44246915
"Family_Structure","threekid","Three children in family",0,"Syracuse, NY",45060,.3031706,.2936329,.2795571,.28288,.3315162,.3215005,.3142441,.299034,.28470111
"Family_Structure","threekid","Three children in family",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.3033719,.2943155,.2589606,.2342609,.2630611,.312026,.3369406,.3065637,.2757636
"Family_Structure","threekid","Three children in family",0,"Toledo, OH",45780,.3093556,.2879157,.3941332,.4030081,.4200548,.4480478,.2517911,.1974385,.22356191
"Family_Structure","threekid","Three children in family",0,"Tucson, AZ",46060,.3813897,.3761822,.3803956,.379626,.4167658,.4069733,.3925113,.3532232,.31480733
"Family_Structure","threekid","Three children in family",0,"Tulsa, OK",46140,.4228705,.4407405,.3855844,.3706771,.4142569,.4116415,.3668044,.3576815,.41472134
"Family_Structure","threekid","Three children in family",0,"Urban Honolulu, HI",46520,.3419454,.3068926,.3117583,.2796965,.2648597,.2620245,.2584183,.3119458,.34394324
"Family_Structure","threekid","Three children in family",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.266132,.1968315,.2219336,.2492809,.2638286,.2597261,.2820417,.2850562,.27576241
"Family_Structure","threekid","Three children in family",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.3025731,.3158302,.3081349,.2991268,.3052843,.3237411,.323292,.3110264,.31459013
"Family_Structure","threekid","Three children in family",0,"Wichita, KS",48620,.4698947,.4289379,.4207217,.3833069,.3563203,.4490005,.4647737,.4318747,.52037209
"Family_Structure","threekid","Three children in family",0,"Winston-Salem, NC",49180,.4848925,.4545518,.4185019,.4160031,.3836046,.3855519,.4593849,.4585469,.51559556
"Family_Structure","threekid","Three children in family",0,"Worcester, MA-CT",49340,.2658851,.2207949,.2749279,.3068155,.334358,.3453037,.285331,.2572903,.30610758
"Family_Structure","threekid","Three children in family",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Family_Structure","twokid","Two children in famiy",0,"Akron, OH",10420,.4416155,.4744268,.482233,.4102044,.4053219,.3553991,.2902693,.3886567,.5158987
"Family_Structure","twokid","Two children in famiy",0,"Albany-Schenectady-Troy, NY",10580,.4278426,.4142918,.3994322,.4141115,.4165116,.4118529,.4513492,.4511912,.47722405
"Family_Structure","twokid","Two children in famiy",0,"Albuquerque, NM",10740,.3154761,.3206387,.392347,.3984408,.4066152,.3952592,.357428,.3763663,.37391558
"Family_Structure","twokid","Two children in famiy",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.3858584,.4582772,.4164599,.3405288,.4367961,.4577607,.4805851,.4107835,.36815703
"Family_Structure","twokid","Two children in famiy",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.3882645,.3943323,.3892767,.373474,.3840761,.3901739,.3694744,.3816597,.39285776
"Family_Structure","twokid","Two children in famiy",0,"Augusta-Richmond County, GA-SC",12260,.4037428,.4671424,.5108782,.5242222,.4785338,.356472,.3127153,.2559319,.37558809
"Family_Structure","twokid","Two children in famiy",0,"Austin-Round Rock, TX",12420,.3797438,.4029447,.4052021,.3807799,.3736727,.3612809,.3712146,.3998994,.39577496
"Family_Structure","twokid","Two children in famiy",0,"Bakersfield, CA",12540,.2934952,.2884327,.3002612,.2896807,.2886352,.2953184,.2771187,.2661851,.27762833
"Family_Structure","twokid","Two children in famiy",0,"Baltimore-Columbia-Towson, MD",12580,.3840803,.3905188,.4182991,.430907,.4074162,.4202951,.4187773,.427188,.45635396
"Family_Structure","twokid","Two children in famiy",0,"Baton Rouge, LA",12940,.3643146,.4508301,.4639085,.3755091,.3394886,.4287785,.4358184,.4087537,.38490531
"Family_Structure","twokid","Two children in famiy",0,"Birmingham-Hoover, AL",13820,.4978203,.4695537,.3929729,.4022927,.4433859,.3996778,.3465035,.3778456,.37773302
"Family_Structure","twokid","Two children in famiy",0,"Boise City, ID",14260,.2780944,.3101582,.2753082,.2842103,.3281115,.3454535,.3319382,.3794489,.43102619
"Family_Structure","twokid","Two children in famiy",0,"Boston-Cambridge-Newton, MA-NH",14460,.4194091,.435479,.4509483,.4430712,.4487498,.4492511,.4358285,.4434546,.44636306
"Family_Structure","twokid","Two children in famiy",0,"Bridgeport-Stamford-Norwalk, CT",14860,.4045667,.4414749,.4567499,.4680697,.4520465,.4276045,.4646076,.4592375,.45444384
"Family_Structure","twokid","Two children in famiy",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.406695,.3909617,.4357473,.4272496,.3458005,.3886586,.3745924,.3109515,.39756992
"Family_Structure","twokid","Two children in famiy",0,"Cape Coral-Fort Myers, FL",15980,.3755115,.3908018,.4165501,.3978985,.3570603,.3481142,.3409104,.394088,.37430531
"Family_Structure","twokid","Two children in famiy",0,"Charleston-North Charleston, SC",16700,.4101075,.4627304,.4475514,.4368793,.4019677,.382475,.4278557,.3942246,.39314011
"Family_Structure","twokid","Two children in famiy",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.3665325,.3763974,.4011379,.3891343,.3730371,.3857974,.3986515,.3904696,.39281091
"Family_Structure","twokid","Two children in famiy",0,"Chattanooga, TN-GA",16860,.4636046,.2467606,.2439872,.253848,.301977,.3702998,.3507149,.4292122,.49905947
"Family_Structure","twokid","Two children in famiy",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.3837525,.3751918,.3885312,.3818867,.37751,.3743149,.3780532,.3905031,.39546543
"Family_Structure","twokid","Two children in famiy",0,"Cincinnati, OH-KY-IN",17140,.4175283,.4032105,.3923502,.3881065,.4331523,.4149795,.3919163,.4453321,.40004614
"Family_Structure","twokid","Two children in famiy",0,"Cleveland-Elyria, OH",17460,.3757305,.3714565,.3884368,.3983048,.3694103,.4190961,.4314477,.3886829,.39599818
"Family_Structure","twokid","Two children in famiy",0,"Colorado Springs, CO",17820,.3877544,.3704447,.3719023,.3859264,.4269514,.4577906,.4538125,.4758808,.43266869
"Family_Structure","twokid","Two children in famiy",0,"Columbia, SC",17900,.3574996,.4055494,.3662364,.343012,.3333285,.317064,.3909214,.4276292,.4540529
"Family_Structure","twokid","Two children in famiy",0,"Columbus, OH",18140,.3309039,.3314472,.3933063,.3878482,.3411674,.3499886,.3140065,.326438,.40248665
"Family_Structure","twokid","Two children in famiy",0,"Dallas-Fort Worth-Arlington, TX",19100,.3570188,.3568297,.3633067,.3656539,.3581016,.3522153,.3586006,.3565634,.35905287
"Family_Structure","twokid","Two children in famiy",0,"Dayton, OH",19380,.2930103,.3064346,.3192573,.4069443,.3881625,.2895783,.3216687,.3823029,.36460528
"Family_Structure","twokid","Two children in famiy",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.3761163,.4776844,.5745684,.5716181,.4509003,.3940895,.4228743,.4019249,.35024345
