GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"Education","NIS617","Who are not in school, age 6 to 17",0,"Lakeland-Winter Haven, FL",29460,.04944089,.05013765,.03595649,.03144841,.04170478,.03916627,.01973108,.01996982
"Education","NIS617","Who are not in school, age 6 to 17",0,"Las Vegas-Henderson-Paradise, NV",29820,.03415847,.03541984,.0377745,.03967896,.03065697,.03164131,.02477354,.01826604
"Education","NIS617","Who are not in school, age 6 to 17",0,"Little Rock-North Little Rock-Conway, AR",30780,.01109854,.01078754,.02326396,.01785066,.0098134,.0093922,.02479378,.04333453
"Education","NIS617","Who are not in school, age 6 to 17",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.01847894,.01753539,.01751004,.01757109,.01798213,.01685903,.01579984,.01599303
"Education","NIS617","Who are not in school, age 6 to 17",0,"Louisville/Jefferson County, KY-IN",31140,.02996693,.03514216,.03747354,.01805742,.00813762,.01330208,.01465309,.00681163
"Education","NIS617","Who are not in school, age 6 to 17",0,"Madison, WI",31540,0,.00721816,.0086231,.00225174,.00556245,.01808599,.01355904,.00179509
"Education","NIS617","Who are not in school, age 6 to 17",0,"McAllen-Edinburg-Mission, TX",32580,.01843896,.02565414,.0236112,.02257822,.01762488,.01312129,.01219629,.01428626
"Education","NIS617","Who are not in school, age 6 to 17",0,"Memphis, TN-MS-AR",32820,.04676654,.03655243,.02229082,.04511151,.02777467,.00701911,.01249789,.02367476
"Education","NIS617","Who are not in school, age 6 to 17",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.02319827,.02379321,.03023027,.03337318,.03005842,.02647662,.02314356,.01995028
"Education","NIS617","Who are not in school, age 6 to 17",0,"Milwaukee-Waukesha-West Allis, WI",33340,.01530856,.01494779,.02854331,.0310228,.04578896,.06313427,.03525816,.02562055
"Education","NIS617","Who are not in school, age 6 to 17",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.03547609,.02766206,.01906515,.02179693,.03254066,.02939993,.01219128,.01551249
"Education","NIS617","Who are not in school, age 6 to 17",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.02461461,.02299856,.01334114,.00916244,.01616791,.02935747,.02983159,.02166639
"Education","NIS617","Who are not in school, age 6 to 17",0,"New Haven-Milford, CT",35300,.02619194,.02724764,.01604597,.01224072,.02308366,.02107036,.00697595,.02502029
"Education","NIS617","Who are not in school, age 6 to 17",0,"New Orleans-Metairie, LA",35380,.02154722,.02809614,.03451584,.02004146,.02091097,.01841626,.00636744,.01910166
"Education","NIS617","Who are not in school, age 6 to 17",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.02413091,.02457969,.02399639,.02447469,.02449451,.02009651,.01761117,.01752385
"Education","NIS617","Who are not in school, age 6 to 17",0,"North Port-Sarasota-Bradenton, FL",35840,.03125471,.02703529,.02431344,.0279198,.02119704,.01222441,.01832911,.01957927
"Education","NIS617","Who are not in school, age 6 to 17",0,"Ogden-Clearfield, UT",36260,.03330605,.02954959,.0258868,.03720495,.03942024,.02008445,.01571035,.00819442
"Education","NIS617","Who are not in school, age 6 to 17",0,"Oklahoma City, OK",36420,.03742351,.02982827,.02114624,.02160522,.02671509,.0473926,.03640243,.01236989
"Education","NIS617","Who are not in school, age 6 to 17",0,"Omaha-Council Bluffs, NE-IA",36540,.07204715,.01159173,.00943034,.00694926,0,0,.01294813,.01676705
"Education","NIS617","Who are not in school, age 6 to 17",0,"Orlando-Kissimmee-Sanford, FL",36740,.02347153,.02225174,.02247165,.03079925,.02583428,.01807008,.01721792,.01007826
"Education","NIS617","Who are not in school, age 6 to 17",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.01323782,.01396705,.00968664,.01042872,.01602449,.02168696,.0190965,.01417854
"Education","NIS617","Who are not in school, age 6 to 17",0,"Palm Bay-Melbourne-Titusville, FL",37340,.01457947,.03138038,.02286373,.01886509,.0235543,.01899356,.02232572,.0587533
"Education","NIS617","Who are not in school, age 6 to 17",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.03216498,.02505424,.02218051,.02615802,.01722954,.01766705,.01842286,.02407901
"Education","NIS617","Who are not in school, age 6 to 17",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.03637543,.03085087,.02860037,.02804072,.03082047,.03099786,.020823,.01628796
"Education","NIS617","Who are not in school, age 6 to 17",0,"Pittsburgh, PA",38300,.01025574,.03644887,.02359436,.01419707,.01629538,.01541853,.02376221,.01841292
"Education","NIS617","Who are not in school, age 6 to 17",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.02314215,.03075466,.03032229,.02496021,.02671864,.02782784,.0218835,.02203108
"Education","NIS617","Who are not in school, age 6 to 17",0,"Providence-Warwick, RI-MA",39300,.02397705,.02752563,.03265254,.02447349,.01855999,.01966635,.02600498,.03371993
"Education","NIS617","Who are not in school, age 6 to 17",0,"Provo-Orem, UT",39340,.01885284,.0468683,.04100589,.00023949,.00082234,.0129882,.02392907,.01453484
"Education","NIS617","Who are not in school, age 6 to 17",0,"Raleigh, NC",39580,.02207823,.03074713,.03882985,.02639224,.01228817,.0052028,.00558684,.01169883
"Education","NIS617","Who are not in school, age 6 to 17",0,"Richmond, VA",40060,.01939555,.02917163,.01888265,.00729359,.00931547,.02453725,.02058046,.01809207
"Education","NIS617","Who are not in school, age 6 to 17",0,"Riverside-San Bernardino-Ontario, CA",40140,.01602182,.01432505,.01453935,.0207314,.01878772,.01070703,.01095424,.01495545
"Education","NIS617","Who are not in school, age 6 to 17",0,"Rochester, NY",40380,.01065012,.01394611,.01937583,.01888864,.01480733,.03866491,.0454552,.03694625
"Education","NIS617","Who are not in school, age 6 to 17",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.0119871,.01518921,.01392777,.01087382,.01185762,.01616659,.01431653,.01684073
"Education","NIS617","Who are not in school, age 6 to 17",0,"St. Louis, MO-IL",41180,.0298293,.02275641,.02276964,.02846277,.03844738,.03726349,.03004958,.01582523
"Education","NIS617","Who are not in school, age 6 to 17",0,"Salt Lake City, UT",41620,.0221597,.015475,.01497534,.01397936,.01361681,.01733444,.01436053,.02353469
"Education","NIS617","Who are not in school, age 6 to 17",0,"San Antonio-New Braunfels, TX",41700,.01150465,.01827145,.0167319,.0175989,.01814426,.02009514,.0206442,.01715375
"Education","NIS617","Who are not in school, age 6 to 17",0,"San Diego-Carlsbad, CA",41740,.01402832,.01837084,.02088135,.02188385,.01828176,.01619336,.01367429,.00970887
"Education","NIS617","Who are not in school, age 6 to 17",0,"San Francisco-Oakland-Hayward, CA",41860,.02008771,.01819675,.01652705,.01822157,.01607009,.01256182,.0115506,.01162061
"Education","NIS617","Who are not in school, age 6 to 17",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.01382557,.0192526,.02270175,.02055577,.01657696,.01291476,.01442975,.01684016
"Education","NIS617","Who are not in school, age 6 to 17",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.01191974,.04291096,.07993039,.04854845,.00760654,.03273892,.03307224,.00918711
"Education","NIS617","Who are not in school, age 6 to 17",0,"Seattle-Tacoma-Bellevue, WA",42660,.01881756,.01905725,.02182195,.02675974,.02536696,.02036117,.01677522,.014168
"Education","NIS617","Who are not in school, age 6 to 17",0,"Spokane-Spokane Valley, WA",44060,.04335823,.01723561,.01048995,.00781502,.02921188,.03147323,.02455563,.03543795
"Education","NIS617","Who are not in school, age 6 to 17",0,"Springfield, MA",44140,.01474013,.03208169,.02115289,.0114975,.02743576,.02449961,.00492036,.01758542
"Education","NIS617","Who are not in school, age 6 to 17",0,"Stockton-Lodi, CA",44700,.01238969,.01577082,.01695083,.0138689,.00952381,.01515112,.02159262,.01444251
"Education","NIS617","Who are not in school, age 6 to 17",0,"Syracuse, NY",45060,.02180965,.00481999,.01140951,.05376871,.07086153,.05502633,.0372903,.01467032
"Education","NIS617","Who are not in school, age 6 to 17",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.04382383,.04452823,.03945354,.02480768,.01818159,.02310644,.01805391,.01775722
"Education","NIS617","Who are not in school, age 6 to 17",0,"Toledo, OH",45780,.01668843,0,0,.01297385,.01981274,.00931306,0,0
"Education","NIS617","Who are not in school, age 6 to 17",0,"Tucson, AZ",46060,.02574152,.02354727,.02131766,.01726987,.02133052,.01873423,.00916844,.01068225
"Education","NIS617","Who are not in school, age 6 to 17",0,"Tulsa, OK",46140,.02069231,.01921499,.02490401,.0292182,.06612183,.05582513,.0183521,.01671494
"Education","NIS617","Who are not in school, age 6 to 17",0,"Urban Honolulu, HI",46520,.0147294,.02467319,.0479256,.04156756,.02112939,.02616457,.02104587,.01992849
"Education","NIS617","Who are not in school, age 6 to 17",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.01797641,.03210474,.02496658,.01334383,.01681354,.01874348,.01663391,.01093371
"Education","NIS617","Who are not in school, age 6 to 17",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.02557109,.02061777,.01793366,.01778315,.01541021,.01421884,.01148234,.01333565
"Education","NIS617","Who are not in school, age 6 to 17",0,"Wichita, KS",48620,.02172871,.00945719,.00642665,.04991755,.05250227,.03079271,.0271342,.02378473
"Education","NIS617","Who are not in school, age 6 to 17",0,"Winston-Salem, NC",49180,.03119939,.04432223,.06123717,.05813549,.05108384,.05191722,.04241647,.02064321
"Education","NIS617","Who are not in school, age 6 to 17",0,"Worcester, MA-CT",49340,.02048406,.01556369,.00974005,.0142043,.01277391,.01940614,.0212067,.01516466
"Education","NIS617","Who are not in school, age 6 to 17",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97
"Education","lTHS","With parents who have less than a high school degree",0,"Akron, OH",10420,.01300075,0,.01879699,.04746338,.13626364,.17986614,.20058973,.19896823
"Education","lTHS","With parents who have less than a high school degree",0,"Albany-Schenectady-Troy, NY",10580,.04347247,.04926523,.06624257,.04248361,.06095315,.07261846,.0714959,.07745752
"Education","lTHS","With parents who have less than a high school degree",0,"Albuquerque, NM",10740,.34401187,.36490235,.36837023,.40364274,.35781208,.32553017,.3131952,.28338242
"Education","lTHS","With parents who have less than a high school degree",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.12041111,.07438203,.07468171,.05460976,.07042577,.14930262,.15042813,.09092563
"Education","lTHS","With parents who have less than a high school degree",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.20189935,.20673096,.20890678,.21075651,.21135283,.22865453,.22313699,.21359061
"Education","lTHS","With parents who have less than a high school degree",0,"Augusta-Richmond County, GA-SC",12260,.11613161,.18105546,.2131342,.1659908,.14200684,.1902595,.21683815,.22572403
"Education","lTHS","With parents who have less than a high school degree",0,"Austin-Round Rock, TX",12420,.37352926,.34689692,.34534872,.33207566,.354258,.34370518,.32323569,.29103571
"Education","lTHS","With parents who have less than a high school degree",0,"Bakersfield, CA",12540,.47993466,.4696027,.46581355,.47307381,.47038746,.41058066,.39917356,.39931047
"Education","lTHS","With parents who have less than a high school degree",0,"Baltimore-Columbia-Towson, MD",12580,.05502284,.06591408,.08591375,.12965602,.13091239,.11928783,.13727929,.13068731
"Education","lTHS","With parents who have less than a high school degree",0,"Baton Rouge, LA",12940,.13416792,.05994928,.05680512,.07306285,.15553974,.17453416,.15451895,.12969577
"Education","lTHS","With parents who have less than a high school degree",0,"Birmingham-Hoover, AL",13820,.29010001,.32761419,.27968416,.19174196,.23073153,.26471651,.22732517,.24416058
"Education","lTHS","With parents who have less than a high school degree",0,"Boise City, ID",14260,.31201252,.27796343,.2862345,.30753964,.319336,.33628193,.31043661,.26170409
"Education","lTHS","With parents who have less than a high school degree",0,"Boston-Cambridge-Newton, MA-NH",14460,.13621467,.12262587,.11915521,.13139105,.12435964,.11569889,.11208474,.09844878
"Education","lTHS","With parents who have less than a high school degree",0,"Bridgeport-Stamford-Norwalk, CT",14860,.09615215,.09948249,.08633775,.11559777,.12939578,.13618201,.11989034,.10921179
