GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Arizona","AZ",.767019,.7691408,.7633038,.7470375,.7354231,.7417957,.74735,.7342793,.70976347
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Arkansas","AR",.5605195,.5833236,.5783888,.5872416,.6165364,.5863004,.5932385,.6269423,.61628038
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"California","CA",.5753303,.5773553,.5775287,.5775208,.5724727,.5661955,.5583891,.5544636,.55540061
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Colorado","CO",.6149628,.6002135,.5941492,.6070953,.6041764,.6113808,.6032988,.5812262,.58184761
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Connecticut","CT",.052342,.0596973,.0736332,.0816836,.0663429,.0665602,.0682475,.0749456,.08432359
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Delaware","DE",.2664061,.2995453,.3192056,.2927825,.2762268,.2681248,.2782569,.2840859,.30876175
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"District of Columbia","DC",.0384701,.0228332,.0423188,.0718825,.0958953,.0726541,.0313776,.0230404,.03634544
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Florida","FL",.1170633,.118515,.1187714,.1173777,.122601,.1294547,.1349279,.1299229,.12702446
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Georgia","GA",.3626445,.3699925,.3894971,.3817317,.3659326,.3779141,.3872388,.3847362,.38746667
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Hawaii","HI",.0306409,.0236579,.0432611,.0406236,.0412298,.0425876,.0343372,.0259426,.03613243
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Idaho","ID",.6675949,.662033,.6396344,.646786,.6501154,.6542716,.6747724,.6665924,.68365413
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Illinois","IL",.5467077,.5442263,.5415866,.5499506,.5496685,.5486578,.5470212,.5396776,.52117848
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Indiana","IN",.4792671,.4785578,.5004354,.5113879,.4869458,.5157432,.5253817,.492703,.48447052
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Iowa","IA",.4338666,.4480143,.4256482,.4041285,.4498138,.4513864,.4314521,.3899749,.38950327
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Kansas","KS",.5744107,.5902041,.6105176,.6135959,.5721624,.5661695,.6088675,.5981096,.55122346
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Kentucky","KY",.2895315,.2763478,.2942118,.3163935,.2968763,.2748225,.256876,.2857827,.3295984
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Louisiana","LA",.1251381,.1271774,.149208,.1605651,.167888,.2193393,.2193513,.2628256,.27711824
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Maine","ME",.0067435,.0110373,.0050473,.0056061,.0129658,.0164587,.0081528,0,.01169519
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Maryland","MD",.0484823,.0664282,.0738647,.0603236,.0563955,.0583099,.0637185,.0615851,.06056499
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Massachusetts","MA",.0123979,.0175658,.0206698,.0163461,.0165226,.0168762,.0141487,.0183195,.01780003
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Michigan","MI",.1844176,.1953264,.1938325,.2000607,.2023799,.1947766,.1784136,.1827597,.19322935
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Minnesota","MN",.2234693,.2276585,.2206706,.2057587,.2160905,.2224578,.212337,.210188,.19773844
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Mississippi","MS",.2552987,.3283186,.3464762,.4275213,.4461561,.4000757,.3977257,.3616138,.38703379
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Missouri","MO",.2441004,.2452201,.2653785,.2749206,.2649389,.2762995,.280546,.2654016,.23508018
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Montana","MT",.1443276,.1349724,.0886374,.0833333,.0826079,.127377,.1490778,.1210941,.2135316
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Nebraska","NE",.5162693,.5364937,.5155084,.5081832,.540473,.588092,.551379,.506938,.50740063
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Nevada","NV",.5958313,.5997052,.6078662,.5937422,.5830987,.6024493,.6068673,.5967919,.60647655
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"New Hampshire","NH",.0424157,.0536638,.020253,.0238143,.0513972,.0717642,.065508,.0646943,.07337027
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"New Jersey","NJ",.074669,.0834462,.0872869,.0953784,.0976231,.091146,.0934,.0968962,.10770699
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"New Mexico","NM",.8097211,.8009901,.7902272,.8127937,.8288795,.8423641,.8381791,.8347136,.85473692
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"New York","NY",.0682781,.0737282,.0758084,.0784669,.0864234,.0887751,.0851202,.0857657,.08522072
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"North Carolina","NC",.4416907,.4557667,.4615982,.4527953,.440408,.4404731,.451098,.444066,.44195414
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"North Dakota","ND",.0745773,-97,-97,.1819256,.0961424,.1987567,.1342939,.1274564,.16638778
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Ohio","OH",.1192407,.1320595,.1236126,.137696,.1654111,.1703706,.160105,.1537134,.15553823
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Oklahoma","OK",.557394,.5893004,.6132984,.6163626,.6144414,.6118382,.6233007,.6337339,.63481593
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Oregon","OR",.5147811,.5199034,.5225042,.5231713,.5342822,.5511111,.5440892,.52373,.53652096
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Pennsylvania","PA",.0933151,.0860407,.0892794,.0915643,.1048337,.1027823,.0936407,.1002349,.09997254
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Rhode island","RI",.0421613,.0343901,.0453901,.0556693,.0556461,.0406803,.0221024,.0252034,.05410733
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"South Carolina","SC",.3205606,.3552216,.3795291,.3798664,.3927126,.408599,.4051551,.4029984,.42606777
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"South Dakota","SD",.0920124,.1163207,.3257604,.288644,.1505758,.1816223,.1298534,.0578652,.11067846
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Tennessee","TN",.3191046,.3532594,.3704928,.3935647,.3951026,.3850066,.3981014,.4166299,.41108546
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Texas","TX",.714848,.7174796,.707687,.6955978,.6982056,.6970288,.6908705,.6856238,.67719442
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"United States","US",.4122839,.4173481,.4184154,.4177849,.4163639,.4149456,.4105881,.405128,.40303215
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Utah","UT",.4992035,.5062651,.4875322,.4791062,.5166842,.5337598,.5156393,.4791048,.50279599
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Vermont","VT",.0118384,.0156139,.0238678,.0654265,.0672489,.0193129,0,.0630694,.05726284
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Virginia","VA",.0849164,.0883617,.0926973,.0883654,.0915093,.0929112,.0861915,.0844541,.08449896
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Washington","WA",.3559731,.3620303,.3811432,.3877201,.3900036,.3999913,.3975764,.3950374,.39590064
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"West Virginia","WV",.2054454,.0719624,.1806754,.182404,.1232221,.1136247,.063482,.1538376,.19539633
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Wisconsin","WI",.3831548,.3900523,.4003119,.4068049,.390826,.3797795,.42222,.4753149,.47059724
"Country_of_Origin_of_Parents","mexico",90,"Parents from Mexico","Mexico",1,"Wyoming","WY",.5963616,.5611579,.4577038,.4584934,.569523,.6355544,.6152587,.5983992,.53560871
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Alabama","AL",.089846,.0956978,.0856339,.0788276,.0786529,.060053,.0695758,.0813132,.06252053
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Alaska","AK",.0117714,.02478,.0266261,.0053299,.0107781,.0128916,.0263051,.024919,.01033557
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Arizona","AZ",.0212226,.0308147,.0385869,.0409521,.0433582,.043727,.0450171,.0472364,.05098024
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Arkansas","AR",.0584879,.0567648,.0588349,.0588696,.0483674,.0478485,.0535377,.0519366,.04363841
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"California","CA",.0546313,.0557589,.0572721,.0575822,.059748,.06438,.0665857,.0669046,.07014136
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Colorado","CO",.038724,.0362339,.039883,.0437794,.0468074,.0463771,.0470438,.0510935,.05120736
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Connecticut","CT",.091065,.0882907,.0968859,.106202,.1187226,.1247848,.1234983,.1229723,.12409052
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Delaware","DE",.0913956,.0882772,.1034793,.146305,.1333271,.1275362,.1540513,.1411228,.14515249
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"District of Columbia","DC",.0276103,.043977,.0366172,.032895,.0328757,.0280465,.0418022,.0587199,.05220558
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Florida","FL",.0424883,.0482028,.0461144,.0462437,.04467,.0424055,.0446113,.0472917,.04803922
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Georgia","GA",.0782172,.0758364,.0794792,.0825439,.0873843,.0839483,.0840375,.0969097,.08690564
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Hawaii","HI",.0032088,.0028328,.0078711,.0073136,.0046375,.0078112,.0115187,.0114742,.00829127
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Idaho","ID",.0167737,.0090341,.0160464,.01882,.0199358,.0228353,.0159481,.0388332,.06437956
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Illinois","IL",.096356,.0958425,.1078452,.1035288,.0982304,.1051429,.1114773,.1152092,.12844864
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Indiana","IN",.0853439,.0891012,.0735372,.0717084,.0736508,.0897942,.0932448,.0944603,.10095766
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Iowa","IA",.047681,.0508084,.0604725,.0748864,.0801496,.0880177,.0875583,.0837365,.08524552
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Kansas","KS",.0872301,.0703339,.0591557,.0690802,.0624198,.0605941,.0637455,.0580049,.0568794
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Kentucky","KY",.0965825,.1073207,.1200329,.1302702,.1173184,.1153788,.1162695,.1387863,.13928358
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Louisiana","LA",.1400113,.1395545,.1263697,.1125574,.084872,.0932353,.1235638,.113197,.10278206
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Maine","ME",.0850192,.0653698,.0484944,.0408176,.0525996,.0618205,.0836205,.1056525,.1079369
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Maryland","MD",.1086075,.0976429,.1004749,.1156624,.1172351,.1130197,.114026,.108871,.1120102
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Massachusetts","MA",.0809283,.0816785,.0881514,.0963993,.1034152,.1032574,.1010165,.1011566,.11037412
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Michigan","MI",.2823021,.2794961,.3266014,.3373424,.3403473,.3349118,.3174463,.3153692,.33576515
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Minnesota","MN",.0696248,.0697283,.065052,.0802117,.0725745,.0711116,.0790948,.0817616,.08235031
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Mississippi","MS",.1154585,.0952974,.0956733,.094771,.0983998,.1003127,.0799467,.093316,.12321576
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Missouri","MO",.0794505,.087326,.1053553,.1303383,.1397267,.1111217,.1074263,.1298348,.14061046
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Montana","MT",.0504883,.0198385,.0431985,.0268854,.0263074,.0749694,.0498702,0,.0272119
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Nebraska","NE",.0623682,.0777113,.0660202,.0443743,.0597041,.056393,.0615743,.077523,.06850237
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Nevada","NV",.0250815,.0205343,.0258578,.0332285,.0311772,.0353141,.0347067,.0350453,.03365422
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"New Hampshire","NH",.1267254,.125415,.1255882,.149057,.1491781,.1629058,.18768,.205059,.20448753
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"New Jersey","NJ",.1412478,.1496716,.1515252,.1539285,.1645786,.1657544,.1599987,.1720061,.17937212
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"New Mexico","NM",.0203164,.0185684,.0243035,.0193227,.0173843,.0173997,.0221673,.0218638,.01394694
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"New York","NY",.1146116,.1236195,.1266764,.1172216,.1194335,.1273596,.1224539,.1160205,.12155252
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"North Carolina","NC",.0710384,.0642267,.0644117,.0715839,.067448,.0726831,.0760292,.0698622,.07368174
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"North Dakota","ND",.1623641,-97,-97,.0484347,.0766414,.136925,.1231727,.0960279,.10248902
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Ohio","OH",.1899054,.1969954,.2076811,.1979018,.1930078,.2009285,.2012303,.1893065,.21374279
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Oklahoma","OK",.0940436,.0767814,.0387585,.0528149,.0555427,.0417617,.0499288,.0619543,.04667391
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Oregon","OR",.0494671,.0582835,.0469975,.0423086,.0503911,.0466348,.0453187,.0517117,.05448543
"Country_of_Origin_of_Parents","midEast",98,"Parents from the Middle East & South Asia","The Middle East & South Asia",1,"Pennsylvania","PA",.1411329,.1399112,.150343,.1595083,.1447075,.1245652,.1353422,.1599673,.15922205
