GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Illinois","IL",.67978626,.68594211,.6850239,.66658604,.6448707,.61079621,.58474654,.58148861,.58048517,.55813628,.56735295,.59948492,.60948712,.63185132,.65720564,.66229677,.6775623
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Indiana","IN",.64104486,.66282648,.6766718,.63903213,.58743775,.58670682,.60961574,.57926005,.5857752,.59477425,.57759434,.60851324,.60669518,.61755365,.69648504,.64873379,.66665024
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Kansas","KS",.66986346,.70363855,.69675934,.64163482,.63939321,.62764007,.62322843,.62046045,.58714664,.54713815,.56199986,.60994208,.61890954,.62232852,.62644231,.61363947,.64636916
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Kentucky","KY",.56934577,.57198197,.55465674,.53687668,.51683956,.49172685,.48348641,.50252998,.47255641,.42664367,.46429151,.49625346,.50374627,.50068706,.50334036,.50990748,.54896796
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Louisiana","LA",.68106252,.64701003,.62489903,.60635114,.60245228,.56877351,.58759767,.53843969,.47883406,.49889705,.51231569,.49671862,.48571876,.5395022,.58470935,.51812738,.53345698
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Massachusetts","MA",.5854162,.58478624,.57896256,.56765139,.55215162,.53894371,.53092778,.5166716,.49787274,.49658862,.51328361,.51143116,.51608711,.52486002,.54651207,.59173799,.56738883
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Maryland","MD",.68327814,.69871426,.70435715,.66636199,.64373773,.61433679,.57627481,.57583499,.57086033,.55283153,.55617017,.58163148,.60667825,.60408354,.5981881,.61705607,.62330693
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Maine","ME",.64149541,.5949136,.63120306,.60164458,.54384893,.63003105,.65791726,.57596964,.5318619,.61983627,.65183622,.61664486,.60627186,.65309042,.64023149,.58525288,.57671487
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Michigan","MI",.73641425,.72312349,.70093387,.70667636,.69443595,.66061175,.63980812,.66719079,.67633724,.68141878,.68854058,.67969716,.69798243,.72116059,.73306143,.75728858,.76885951
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Minnesota","MN",.6346997,.60905439,.60271281,.59660316,.56924289,.53482103,.52984023,.56559467,.5759145,.54196078,.52676791,.52654523,.53781432,.55286539,.58063054,.64693868,.64328778
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Missouri","MO",.65975833,.66415638,.65608788,.65881866,.62202841,.6051423,.62385201,.6236825,.58693433,.572065,.60331458,.64517403,.63723695,.61335808,.65881175,.64138252,.63402456
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Mississippi","MS",.67467976,.68465948,.56485724,.51755214,.51764262,.48927906,.53901786,.55070364,.56037962,.58848035,.52586997,.51508415,.50953943,.51175117,.65579903,.65678924,.67737937
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Montana","MT",.66867018,.72783387,.73059231,.58657914,.611408,.70023054,.72349727,.71137315,.57787353,.58066356,.70318919,.75341231,.68307114,.70598465,.77290171,.64843106,.69266725
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"North Carolina","NC",.53924161,.55199718,.56633985,.57297021,.57210743,.54779518,.53659773,.52431291,.51529473,.5209657,.52315056,.53254527,.54470718,.56165433,.58242857,.60989922,.61708748
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"North Dakota","ND",.57281333,-97,-97,.65980583,.71974796,.64956486,.42990786,.47129828,.49645245,.52532542,.4400036,.45742071,.46825486,.393442,.42339486,.39834103,.41696087
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Nebraska","NE",.60303634,.60922581,.61797601,.57061672,.50816655,.5656848,.54714477,.52851647,.54777575,.54527032,.51410663,.4967013,.52603245,.53920418,.59217805,.5609256,.61968184
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"New Hampshire","NH",.70427698,.74666971,.75166386,.72272289,.60295856,.57631636,.680655,.68166155,.62438989,.62650257,.62347347,.57830286,.59996331,.60091507,.59433711,.71192914,.68241292
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"New Jersey","NJ",.58006608,.57913798,.57757789,.55510288,.56000799,.56121641,.52615196,.50476235,.5008601,.49364975,.49730158,.49952599,.49862662,.50487745,.51481783,.51796025,.53552669
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"New Mexico","NM",.6418978,.66281921,.64817494,.64080697,.61322975,.60189247,.60932696,.60551119,.6283204,.6377185,.64362073,.64128113,.61486918,.62285268,.68552554,.73353708,.7240454
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Nevada","NV",.58605391,.59537244,.5437144,.51308995,.50826371,.48145971,.45333648,.44041598,.45952183,.46846777,.45639727,.48492327,.51182228,.52040619,.55088872,.55604869,.56317472
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"New York","NY",.43333367,.43843019,.43498784,.4247134,.41346511,.40713903,.4012678,.39708838,.398287,.39985162,.39248756,.39540619,.40817705,.41605929,.43616411,.45027864,.44297817
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Ohio","OH",.67640275,.66686785,.63321769,.62563252,.60752124,.57244456,.56061691,.56642818,.55515766,.54083091,.54800647,.56764293,.5646531,.54915899,.59108758,.60556132,.61165351
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Oklahoma","OK",.60952604,.62748086,.62035489,.58133453,.57770818,.58340389,.57557309,.5767948,.56911421,.5588246,.57246435,.61113292,.61117715,.58500373,.64613366,.68486607,.6429528
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Oregon","OR",.54108369,.55845785,.56701666,.5683701,.55970794,.5193572,.49357551,.50583112,.47261161,.47474691,.50204855,.51114559,.5192129,.53260714,.54195392,.59558976,.58707243
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Pennsylvania","PA",.67517811,.69499338,.68019229,.66874677,.66882759,.64522564,.61659473,.60124809,.59460723,.60987687,.61619651,.59595752,.58709472,.59464777,.60546541,.63940328,.63706136
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Rhode island","RI",.53077096,.5448094,.53271109,.57134181,.53848529,.53373057,.52169704,.48378691,.47883487,.46898013,.44934133,.44351476,.48429698,.54875427,.5912782,.55108017,.54834104
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"South Carolina","SC",.62475288,.61193854,.57350361,.53650576,.52256685,.55846041,.59625405,.55774075,.53542906,.55400229,.52844942,.51207441,.56137609,.59370655,.62871206,.62029344,.66539502
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"South Dakota","SD",.48095039,.60802358,.59862471,.61163479,.59534836,.54272228,.41077545,.39967647,.56718129,.68348962,.6322158,.52110124,.56393403,.62329978,.72798616,-97,.63224375
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Tennessee","TN",.57249713,.56005722,.57008529,.55454767,.54286093,.54218495,.51913011,.47893083,.45506397,.45006794,.48015887,.52105325,.5383656,.5268321,.53012782,.51434863,.53070349
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Texas","TX",.61859065,.62971699,.63176149,.616395,.60569888,.60496926,.59597737,.59232742,.58383989,.5726645,.5673461,.57616884,.58671916,.58849138,.60636926,.622958,.63113332
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"United States","US",.57901216,.58217788,.57542127,.55964637,.54624474,.53313369,.51807517,.51037729,.50531483,.50260919,.50484836,.51618272,.52666312,.53365439,.55764085,.57283181,.57763445
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Utah","UT",.63471258,.62111849,.61640888,.62707031,.60291821,.57779384,.58434403,.55160195,.54198843,.55778521,.56604111,.56662488,.57519406,.59389621,.59822065,.6708166,.65725207
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Virginia","VA",.68679768,.69475436,.67442834,.64664191,.6346671,.61176753,.59227753,.5730226,.56493324,.57933819,.58738494,.59054404,.58374983,.59017682,.61397332,.65132046,.63327295
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Vermont","VT",.75095516,.71645993,.73679912,.72187996,.72399288,.72887653,.69555664,.66685355,.63256347,.62559438,.78192753,.72164077,.58642823,.65551025,.74160945,.7517637,.74947298
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Washington","WA",.59327203,.606157,.61895955,.58692902,.56113398,.539832,.5337491,.53803152,.52725542,.53272879,.54847407,.55086362,.54673839,.56993037,.59320283,.60952181,.60834444
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Wisconsin","WI",.59541702,.58446115,.62860799,.6606257,.65034884,.62278372,.56951493,.5353232,.53585708,.55253226,.57396036,.58128995,.59636289,.58705169,.59939915,.63340676,.62286615
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"West Virginia","WV",.78513104,.86573184,.77544981,.73796684,.68876117,.58088112,.60661,.58125734,.58503562,.60960311,.66949809,.78463644,.68568861,.6496861,.75001323,.63089377,.71261835
"Housing_Transportation","home",150,"Household owns home","Household owns Home",1,"Wyoming","WY",.65247667,.63073397,.66264325,.70688409,.60700232,.40265542,.42145863,.49353215,.59927499,.54778987,.5115,.59077227,.6108259,.66727084,.68545943,-97,.59540588
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Alaska","AK",.17912181,.1737383,.09168555,.18279545,.23493108,.20409946,.18676709,.15988877,.11874354,.09133925,.1698451,.170699,.11944155,.23546039,.22621079,.11141785,.12447362
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Alabama","AL",.14777881,.11201317,.15932736,.17437233,.14875938,.17337224,.17897606,.17611195,.16464426,.18221658,.1511513,.12072459,.12464621,.12445807,.11386846,.10137937,.10647208
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Arkansas","AR",.09853113,.14811318,.16528596,.19810516,.21035847,.18202236,.15047616,.11536638,.11198778,.12889066,.10708924,.08735123,.12308918,.10163742,.0598193,.10844122,.11332455
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Arizona","AZ",.23019847,.26826143,.286948,.28366056,.28071511,.26863959,.2553497,.23720542,.2276068,.20661122,.19060594,.18748736,.17783733,.16335887,.15105206,.1695361,.17023861
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"California","CA",.30748156,.3276279,.33283141,.32685098,.31650358,.30990329,.30319494,.28930187,.27713054,.27132842,.26018611,.25042796,.24414656,.23452109,.22359554,.2361168,.22992341
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Colorado","CO",.2744464,.2875002,.27442855,.25932315,.24320544,.24309051,.23226546,.224231,.2347382,.21148844,.19732703,.19644271,.18028648,.17811744,.17757225,.19239143,.18683451
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Connecticut","CT",.24341469,.24797517,.26274019,.29181263,.29742774,.28653771,.26129964,.23672783,.22752997,.24166407,.25329047,.25516972,.26064432,.22646974,.20643088,.18487065,.19638391
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"District of Columbia","DC",.19612591,.20366992,.23566595,.24990886,.22437462,.17756288,.15080999,.20950097,.22762488,.20298353,.21551418,.23111738,.14608346,.07773038,.11225896,.1500715,.1501043
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Delaware","DE",.19447221,.2103789,.20251903,.2284705,.27350467,.26293051,.23120764,.27241558,.24798875,.21115045,.18882404,.1802969,.2260827,.20158957,.18526137,.18793203,.14694768
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Florida","FL",.2927272,.32981807,.35883227,.35527515,.34390417,.32392344,.30902687,.28369388,.26373228,.25593093,.24406601,.23778522,.2397598,.23182708,.22685637,.23576328,.24390644
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Georgia","GA",.20554303,.22769627,.23698209,.27404332,.2915965,.27194935,.24971825,.22904022,.22426662,.20568585,.19287676,.19797996,.18330771,.17078719,.1643296,.1766962,.16490227
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Hawaii","HI",.17528364,.20356584,.23342496,.23053062,.22648068,.23244722,.20439231,.1851314,.19813071,.19650197,.21792023,.216995,.17885838,.15812258,.15180896,.15722443,.18063924
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Iowa","IA",.14716277,.13156819,.19650514,.18050309,.14557493,.19014734,.15882035,.13956673,.15043664,.13919902,.15357974,.1214012,.10749704,.11810432,.10428908,.19508642,.18793838
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Idaho","ID",.13569407,.16030668,.16621864,.171106,.17798902,.16232996,.12848651,.13746612,.13698135,.11516052,.09574507,.07716767,.07901817,.07522499,.07663099,.10581368,.10984381
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Illinois","IL",.3084158,.3170304,.32247162,.3243863,.3115038,.29705405,.27832076,.24758796,.24043706,.24187681,.20942259,.19519521,.19763632,.19338492,.17519446,.18453792,.17798321
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Indiana","IN",.19354779,.1851403,.18850672,.22628313,.22170602,.19387253,.18403299,.16936675,.16317165,.17056298,.16038449,.15070376,.13764367,.11894319,.12932327,.10752064,.1079106
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Kansas","KS",.10283946,.14361018,.16713813,.15288836,.16920304,.17747259,.17698917,.17948224,.21830489,.18440342,.12139854,.12946524,.15928461,.16848221,.14572541,.12412047,.10624155
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Kentucky","KY",.13994585,.15222363,.14853519,.20729947,.24009536,.1744877,.144116,.1644354,.1882205,.19247067,.19237691,.2053607,.17327087,.14522372,.13951114,.16599891,.18929173
"Housing_Transportation","hcbmax",199,"Severely housing cost burdened","Severely burdened by housing and utility costs",1,"Louisiana","LA",.21686074,.18036111,.19123724,.15165377,.1416304,.18515944,.17027982,.17462263,.20093635,.21307363,.19646449,.18251535,.19681385,.18072604,.16918603,.16105868,.16404712
