GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Idaho","ID",46000,51000,54000,55000,57000,56000,54000,56000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Illinois","IL",742000,767000,767000,775000,779000,793000,799000,795000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Indiana","IN",107000,115000,120000,130000,136000,139000,142000,143000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Iowa","IA",47000,51000,55000,55000,61000,65000,63000,70000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Kansas","KS",77000,86000,87000,87000,91000,100000,106000,105000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Kentucky","KY",39000,39000,45000,53000,58000,63000,69000,70000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Louisiana","LA",46000,48000,52000,55000,57000,57000,61000,65000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Maine","ME",14000,16000,17000,16000,16000,15000,16000,18000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Maryland","MD",253000,265000,279000,289000,306000,314000,319000,330000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Massachusetts","MA",312000,312000,326000,339000,347000,352000,356000,370000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Michigan","MI",246000,249000,245000,239000,242000,251000,264000,271000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Minnesota","MN",156000,159000,164000,175000,188000,198000,204000,202000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Mississippi","MS",20000,18000,19000,24000,24000,25000,26000,26000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Missouri","MO",85000,82000,88000,95000,94000,100000,100000,97000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Montana","MT",7000,7000,9000,9000,8000,8000,8000,6000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Nebraska","NE",49000,51000,55000,57000,58000,60000,67000,70000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Nevada","NV",207000,231000,241000,240000,240000,245000,247000,243000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"New Hampshire","NH",27000,26000,25000,28000,30000,30000,29000,28000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"New Jersey","NJ",629000,642000,645000,644000,665000,692000,704000,718000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"New Mexico","NM",92000,101000,99000,102000,107000,108000,105000,109000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"New York","NY",1437000,1455000,1463000,1462000,1449000,1429000,1462000,1488000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"North Carolina","NC",257000,282000,316000,346000,367000,370000,372000,389000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"North Dakota","ND",7000,-97,-97,7000,6000,6000,7000,7000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Ohio","OH",138000,143000,155000,168000,180000,179000,173000,183000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Oklahoma","OK",78000,86000,92000,97000,104000,108000,106000,106000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Oregon","OR",161000,168000,177000,181000,188000,192000,191000,193000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Pennsylvania","PA",228000,247000,262000,264000,273000,286000,288000,302000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Rhode island","RI",57000,58000,58000,52000,51000,52000,52000,53000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"South Carolina","SC",67000,76000,82000,89000,96000,93000,95000,97000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"South Dakota","SD",7000,7000,8000,9000,10000,10000,10000,8000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Tennessee","TN",96000,106000,121000,129000,136000,147000,148000,147000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Texas","TX",1935000,2004000,2078000,2188000,2249000,2281000,2316000,2313000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"United States","US",15736000,16128000,16448000,16845000,17133000,17241000,17439000,17640000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Utah","UT",114000,126000,132000,132000,128000,136000,142000,140000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Vermont","VT",5000,6000,8000,8000,8000,8000,7000,7000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Virginia","VA",293000,298000,308000,325000,354000,373000,383000,392000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Washington","WA",330000,352000,358000,371000,397000,414000,414000,429000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"West Virginia","WV",8000,8000,8000,8000,8000,9000,8000,9000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Wisconsin","WI",97000,104000,114000,124000,129000,129000,126000,133000
"Population","TotalNum",1,"Population total","Total Number of Children of Immigrants",1,"Wyoming","WY",5000,6000,6000,7000,7000,7000,9000,11000
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Alabama","AL",.48034704,.46576059,.46191904,.48054352,.51143324,.51101309,.50392354,.55053264
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Alaska","AK",.24894445,.27858064,.23541111,.23848628,.30776614,.30126646,.27548516,.2730847
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Arizona","AZ",.55144238,.55885857,.55710912,.53700173,.53506351,.55389917,.55699313,.55344653
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Arkansas","AR",.57728088,.60089564,.62015599,.60749096,.62261683,.57920146,.57364833,.63516688
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"California","CA",.43465513,.42988554,.43033564,.434535,.44873416,.46007425,.4560433,.4545891
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Colorado","CO",.49060738,.48811772,.49439785,.50190502,.50700015,.52401358,.50862092,.48171145
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Connecticut","CT",.218182,.22651653,.24088162,.28132445,.28648543,.27221206,.26731479,.28238162
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Delaware","DE",.32929355,.3510215,.41243547,.3800562,.36576325,.38663822,.43415603,.42995596
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"District of Columbia","DC",.36266756,.32996377,.27924123,.30883294,.37166438,.33678547,.36050609,.37623763
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Florida","FL",.39390549,.39536685,.40003505,.41575578,.43110889,.43849206,.45129666,.45491269
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Georgia","GA",.42462298,.44761351,.47157982,.48826665,.4861238,.48981106,.51256073,.52971786
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Hawaii","HI",.27801189,.24361993,.22124696,.233594,.27865592,.29698622,.26634479,.25101003
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Idaho","ID",.573973,.5633145,.52965242,.56628126,.57519257,.54802966,.56933665,.57341182
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Illinois","IL",.40763858,.41533566,.41143674,.43270451,.45115346,.45242482,.45716205,.45134443
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Indiana","IN",.41948313,.43670836,.46195328,.47724763,.503883,.53034204,.50295818,.52923036
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Iowa","IA",.47540769,.40028948,.38991937,.45561287,.51187903,.49811348,.46702209,.40245911
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Kansas","KS",.47228923,.46981251,.48383877,.54012048,.51771587,.51460588,.56429869,.52978963
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Kentucky","KY",.39351699,.41560182,.39322144,.37727225,.4323509,.41963315,.42333102,.44396508
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Louisiana","LA",.36513776,.43359953,.43337265,.41009706,.37698901,.42066228,.43532974,.42818335
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Maine","ME",.31380662,.34286329,.33309436,.36247677,.32936355,.28802729,.30959266,.30643108
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Maryland","MD",.24486491,.23996522,.24073604,.26963446,.29259607,.3002483,.30199921,.31215632
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Massachusetts","MA",.26197338,.25930947,.26043445,.25325251,.26200467,.27874774,.28048447,.27877805
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Michigan","MI",.30500665,.32048419,.35339552,.36697108,.36057022,.36981544,.37119982,.37575036
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Minnesota","MN",.37879899,.42312801,.43559206,.42567408,.42782402,.42827481,.41392672,.42458689
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Mississippi","MS",.45549044,.4842357,.47233406,.47173148,.46217129,.4393678,.47536701,.55813909
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Missouri","MO",.36544481,.39186928,.41849598,.40820727,.38063622,.39121455,.38357306,.42610639
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Montana","MT",.33561233,.22700864,.26338464,.31852359,.32782614,.41959372,.32865915,.25607246
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Nebraska","NE",.47477114,.49760851,.52638274,.60712814,.6229074,.58582944,.56028032,.58370697
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Nevada","NV",.42602876,.40995416,.44123349,.46447295,.45209542,.46154812,.48611122,.48920581
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"New Hampshire","NH",.15323335,.15027711,.14954865,.19722834,.26222095,.21346387,.20994447,.2660833
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"New Jersey","NJ",.27379876,.27186158,.2693285,.28370109,.30318862,.30457589,.3100968,.31585559
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"New Mexico","NM",.59920174,.58343869,.54979366,.55688459,.58557403,.58779258,.57253766,.55726367
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"New York","NY",.35912687,.36646488,.36988136,.379545,.39638218,.40997759,.40681031,.40174156
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"North Carolina","NC",.537431,.53660947,.5393185,.5461095,.54452598,.55304915,.55465394,.55979806
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"North Dakota","ND",.39953199,-97,-97,.25849083,.14561866,.3172814,.36999553,.34319174
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Ohio","OH",.29937997,.32456571,.30534834,.31655833,.35683298,.35488263,.37241867,.37776548
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Oklahoma","OK",.55435503,.52658147,.55326366,.56857961,.55622369,.55693901,.59232771,.62411106
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Oregon","OR",.49363989,.50817209,.50257033,.50994569,.53601909,.53604358,.49622729,.4764047
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Pennsylvania","PA",.32447171,.32850039,.31484804,.32464063,.340673,.34335703,.36603561,.37233359
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Rhode island","RI",.34825781,.38568702,.35803023,.34893209,.40910679,.42487648,.40681234,.41151458
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"South Carolina","SC",.41720453,.43632296,.45926973,.46320313,.48750335,.53339559,.52456838,.5323866
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"South Dakota","SD",.29658133,.35008213,.44588104,.52738082,.47094581,.43475342,.38945743,.38559401
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Tennessee","TN",.46950513,.48009112,.50395238,.53279805,.53264356,.51009876,.5208981,.56909436
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Texas","TX",.57345289,.56939209,.56398678,.56376594,.56515253,.56228018,.55515748,.54866111
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"United States","US",.42326257,.4244161,.42650825,.4354395,.44749597,.45329514,.4520328,.4528062
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Utah","UT",.54867882,.50890172,.49380261,.49828681,.54766434,.58041948,.55625761,.51961279
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Vermont","VT",.17747775,.21337983,.15312085,.18443015,.17007591,.1693624,.27177379,.40889978
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Virginia","VA",.25199088,.2486937,.25121957,.26482815,.28661591,.30131486,.30291599,.31390083
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Washington","WA",.40545887,.39383754,.39279085,.39794043,.41445419,.40881261,.38645354,.39759636
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"West Virginia","WV",.27429968,.1826179,.27742174,.27788007,.32731768,.42510307,.30220723,.25382435
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Wisconsin","WI",.48248038,.47016704,.43220818,.43402094,.50263214,.4738467,.42929539,.50561082
"Poverty_Income_and_Benefit_Receipt","LIWF",164,"Low-income working families","In low income working families",1,"Wyoming","WY",.42905569,.35211012,.36612993,.44025111,.49675256,.54977071,.51631469,.43632659
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Alabama","AL",.53208286,.5666309,.55447698,.53336793,.54063076,.55151349,.52164137,.50459987
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Alaska","AK",.71611005,.75327593,.69881576,.65474945,.64439684,.59101748,.61342561,.56020713
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Arizona","AZ",.61240458,.60294789,.58924592,.57009792,.56350452,.54399711,.52896708,.51644528
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Arkansas","AR",.61885792,.61268967,.5728929,.60262835,.61542302,.56458712,.5240711,.55012286
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"California","CA",.52392358,.51661181,.50538439,.48968917,.47239605,.45674279,.44348073,.43598789
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Colorado","CO",.62883383,.61938947,.57380444,.54169726,.5595544,.57110816,.54154932,.50610787
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Connecticut","CT",.68867558,.67523122,.64688337,.61012429,.61677194,.62931478,.60809344,.58986562
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Delaware","DE",.62824422,.66685182,.54568267,.51706988,.65301383,.65071726,.52974635,.57660407
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"District of Columbia","DC",.40293133,.46208552,.54312521,.50409818,.42338198,.46618691,.47167933,.42167923
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Florida","FL",.64720792,.65309811,.64595312,.62504047,.59943795,.57876641,.55074912,.5350529
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Georgia","GA",.61716491,.63005549,.62190098,.60059279,.58887678,.57711291,.54406756,.5400129
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Hawaii","HI",.58021367,.57436752,.5614177,.56915241,.55595517,.51225251,.5121401,.49384007
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Idaho","ID",.60030359,.62625116,.62582856,.62482935,.61202163,.58742726,.5907141,.57021362
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Illinois","IL",.68244964,.68823195,.68864095,.67092228,.64651942,.61221808,.5875954,.58483112
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Indiana","IN",.64797825,.66840005,.67621386,.63824981,.59087741,.5889647,.61150998,.58229041
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Iowa","IA",.63415235,.66870612,.69458359,.62959921,.60757905,.62780434,.60199195,.56925321
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Kansas","KS",.67143434,.7090953,.69656587,.64374751,.63890433,.62265497,.6185621,.61843014
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Kentucky","KY",.57739931,.5763002,.55335659,.54337293,.52708548,.4982979,.48441884,.51110762
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Louisiana","LA",.68842214,.64757669,.63317508,.61855048,.60600251,.58088565,.60195959,.54355592
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Maine","ME",.63320279,.59204829,.63240606,.59872133,.56220388,.67785102,.68557715,.57885295
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Maryland","MD",.68771964,.70213997,.70671123,.66877246,.64679134,.61624986,.5779075,.57544249
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Massachusetts","MA",.59047717,.58787566,.57877624,.56690294,.55520517,.54150438,.53269804,.52088517
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Michigan","MI",.74044359,.72487915,.7026391,.71034634,.69713843,.66081864,.64082253,.67078692
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Minnesota","MN",.62746167,.6065957,.60425133,.59839684,.57163674,.53746253,.52998024,.56668943
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Mississippi","MS",.67479384,.69013476,.57469255,.5306012,.52845109,.50355488,.55541825,.55073267
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Missouri","MO",.66353917,.66861659,.65356362,.65526682,.62282068,.60633361,.62506366,.63124722
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Montana","MT",.66867018,.7351566,.7356388,.58754843,.61460251,.74073356,.76616287,.69833821
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Nebraska","NE",.61084008,.60818928,.60477293,.55610782,.50402153,.56749493,.5415343,.52278006
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Nevada","NV",.59011585,.60112715,.54782093,.51520616,.51232255,.48284093,.45555013,.44751632
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"New Hampshire","NH",.7145465,.73614007,.7432639,.72281414,.60218036,.58100456,.68336076,.66868073
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"New Jersey","NJ",.58166963,.58245343,.57991159,.55772251,.56318158,.56350851,.52958471,.50936592
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"New Mexico","NM",.64432997,.66205633,.64621198,.6366654,.61330599,.60515988,.60828656,.60721648
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"New York","NY",.4319374,.43744969,.43458241,.42540681,.41452011,.40767428,.40317816,.39929003
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"North Carolina","NC",.54216892,.55568188,.56982774,.57553685,.57318026,.55120218,.5411858,.52622843
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"North Dakota","ND",.57087862,-97,-97,.66745424,.71974796,.64956486,.42883122,.46278745
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Ohio","OH",.6808759,.66927201,.63968027,.63261431,.61039376,.57843739,.56757951,.57137471
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Oklahoma","OK",.60966104,.62777799,.62128657,.5827648,.58637959,.59325075,.57741278,.57769591
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Oregon","OR",.5404287,.56097138,.57150769,.57288527,.56194991,.52208167,.49671781,.50770086
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Pennsylvania","PA",.67758226,.69804567,.68190682,.6719569,.67260891,.64596039,.62029135,.60535306
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Rhode island","RI",.53325701,.54879034,.53627509,.57700258,.543724,.54027373,.52738839,.48555464
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"South Carolina","SC",.6284796,.61270469,.57952541,.54311699,.52330953,.56252509,.60144025,.56290424
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"South Dakota","SD",.50323623,.64611018,.60318929,.61241412,.60878056,.55257612,.4071998,.39540216
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Tennessee","TN",.57710367,.56402761,.57238358,.55874491,.54569358,.54541272,.52280694,.48270401
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Texas","TX",.61918396,.6308406,.63350701,.61837268,.60782576,.60759759,.59871072,.59523773
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"United States","US",.58079016,.5838626,.5772925,.56210506,.54918271,.53624612,.52109349,.51317406
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Utah","UT",.63857669,.62698758,.62141627,.62955201,.60383523,.5782544,.5878619,.55771899
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Vermont","VT",.7576558,.7641353,.77176857,.72102952,.72399288,.72887653,.69555664,.66685355
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Virginia","VA",.68900865,.69552922,.67711318,.65224332,.63800305,.61436343,.59440219,.57376587
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Washington","WA",.5967083,.60812283,.6186235,.58810294,.56565922,.54505968,.53800315,.54284495
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"West Virginia","WV",.79088706,.86573184,.77544981,.73796684,.69041604,.58202749,.57903439,.57242537
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Wisconsin","WI",.60570002,.58612639,.62945229,.66090423,.64978629,.62304795,.57487255,.53863442
"Poverty_Income_and_Benefit_Receipt","home",150,"Household owns home","Household owns Home",1,"Wyoming","WY",.65463334,.66139841,.67782503,.71041358,.58844894,.36889669,.44303063,.5180527
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Alabama","AL",.2553789,.22060443,.23392119,.31329903,.33028403,.34619021,.36811769,.34974799
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Alaska","AK",.13179898,.13611867,.05918635,.15778059,.27361092,.245436,.15331988,.07520004
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Arizona","AZ",.28000474,.28316155,.28635347,.32252529,.3629466,.38229764,.37592319,.35749108
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Arkansas","AR",.23802245,.27082634,.2918734,.33038616,.35543981,.32160601,.30744082,.29877916
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"California","CA",.22170123,.20895162,.20643297,.2230171,.24711953,.26222089,.26821631,.26737034
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Colorado","CO",.22822611,.25971118,.28312176,.27984297,.26366112,.26013479,.2711654,.2723777
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Connecticut","CT",.09316151,.08528323,.0897411,.12516382,.13495162,.13165104,.12727548,.11258496
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Delaware","DE",.15892631,.12109898,.18654779,.21301879,.18747091,.19187808,.17606479,.23262878
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"District of Columbia","DC",.17367771,.14206697,.0794832,.11299896,.13039294,.14544368,.15895116,.17484374
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Florida","FL",.17460892,.16710593,.17428724,.20000687,.2311063,.26000375,.27237317,.25425217
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Georgia","GA",.1893113,.20291778,.21893473,.27495834,.30756634,.31974992,.33351511,.31871551
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Hawaii","HI",.09446893,.09948908,.09387681,.09259927,.10544478,.12742357,.13585047,.13151613
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Idaho","ID",.25970867,.24102946,.24688788,.26264834,.29004183,.33564353,.32582474,.2964507
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Illinois","IL",.17579618,.17581278,.16996045,.18567747,.20905574,.22939536,.22296369,.20372732
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Indiana","IN",.24161667,.23607592,.23452696,.27292848,.30675995,.33129549,.30289292,.29407543
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Iowa","IA",.20865406,.17704274,.22052315,.21511796,.21958701,.27194586,.24335141,.23467544
